開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-10,2021-04-04,放送,TOKYO MX,,日曜 0:30 - 1:00（土曜深夜）,2021年1月10日 - 4月4日
2021-01-10,2021-04-04,放送,とちぎテレビ,,日曜 0:30 - 1:00（土曜深夜）,2021年1月10日 - 4月4日
2021-01-10,2021-04-04,放送,群馬テレビ,,日曜 0:30 - 1:00（土曜深夜）,2021年1月10日 - 4月4日
2021-01-10,2021-04-04,放送,BS11,,日曜 0:30 - 1:00（土曜深夜）,2021年1月10日 - 4月4日
2021-01-10,2021-04-04,放送,毎日放送,,日曜 2:08 - 2:38（土曜深夜）,2021年1月10日 - 4月4日
2021-01-12,2021-04-06,放送,AT-X,,火曜 21:30 - 22:00,2021年1月12日 - 4月6日
2021-02-21,2021-05-23,放送,長崎放送,,日曜 1:28 - 1:58（土曜深夜）,2021年2月21日 - 5月23日
2021-03-09,2021-06-08,放送,IBC岩手放送,,火曜 0:58 - 1:28（月曜深夜）,2021年3月9日 - 6月8日
2021-03-31,2021-06-22,放送,東北放送,,水曜 1:00 - 1:30（火曜深夜）,2021年3月31日 - 6月22日
2021-01-10,,配信,,ABEMA,日曜 0:30 - 1:00（土曜深夜）,2021年1月10日
2021-01-15,,配信,,Amazonプライム・ビデオ,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,dアニメストア,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,FOD,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,Hulu,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,MBS動画イズム,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,Netflix,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,U-NEXT,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,アニメ放題,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,GYAO!,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,TVer,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,DMM.com,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,Google Play,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,GYAO!ストア,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,music.jp,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,Rakuten TV,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,ビデオマーケット,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,バンダイチャンネル,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,ひかりTV,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,ニコニコチャンネル,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-15,,配信,,VIDEX,金曜 10:00 更新,2021年1月15日
2021-01-15,,配信,,HAPPY!動画,金曜 12:00 更新,2021年1月15日
2021-01-15,,配信,,TSUTAYA TV,金曜 19:00 更新,2021年1月15日
2021-01-15,,配信,,ニコニコ生放送,金曜 22:00 - 22:30,2021年1月15日
2021-01-16,,配信,,J:COMオンデマンド,土曜 0:00 - 0:30（金曜深夜）,2021年1月16日
2021-01-16,,配信,,みるプラス,土曜 0:00 - 0:30（金曜深夜）,2021年1月16日
2021-01-16,,配信,,TELASA,土曜 0:00 - 0:30（金曜深夜）,2021年1月16日
2021-01-21,,配信,,ゲオTV,木曜 12:00 更新,2021年1月21日
2023-07-01,,放送,TOKYO MX,,土曜 23:30 - 日曜 0:00,2023年7月1日 -
2023-07-01,,放送,とちぎテレビ,,土曜 23:30 - 日曜 0:00,2023年7月1日 -
2023-07-01,,放送,群馬テレビ,,土曜 23:30 - 日曜 0:00,2023年7月1日 -
2023-07-01,,放送,BS11,,土曜 23:30 - 日曜 0:00,2023年7月1日 -
2023-07-02,,放送,毎日放送,,日曜 2:08 - 2:38（土曜深夜）,2023年7月2日 -
2023-07-06,,放送,AT-X,,木曜 21:30 - 22:00,2023年7月6日 -
2023-07-01,,配信,,ABEMA,土曜 23:30 - 日曜 0:00,2023年7月1日
2023-07-01,,配信,,U-NEXT,土曜 23:30 - 日曜 0:00,2023年7月1日
2023-07-01,,配信,,アニメ放題,土曜 23:30 - 日曜 0:00,2023年7月1日
2023-07-05,,配信,,dアニメストア,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,DMM TV,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,バンダイチャンネル,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,Hulu,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,FOD,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,Amazonプライム・ビデオ,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,Lemino,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,MBS動画イズム,水曜 12:00 更新,2023年7月5日
2023-07-05,,配信,,TVer,水曜 12:00 更新,2023年7月5日
2023-07-06,,配信,,マンガUP!,木曜 0:00（水曜深夜） 更新,2023年7月6日
2023-07-06,,配信,,TELASA,木曜 0:00（水曜深夜） 更新,2023年7月6日
2023-07-06,,配信,,J:COMオンデマンド,木曜 0:00（水曜深夜） 更新,2023年7月6日
2023-07-06,,配信,,auスマートパスプレミアム,木曜 0:00（水曜深夜） 更新,2023年7月6日
2023-07-06,,配信,,milplus,木曜 0:00（水曜深夜） 更新,2023年7月6日
