開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-12,2021-12-28,放送,TOKYO MX,,火曜 19:00 - 19:30,2021年10月12日 - 12月28日
2021-10-17,2022-01-02,放送,BS日テレ,,日曜 23:00 - 23:30,2021年10月17日 - 2022年1月2日
2021-10-11,,配信,,Amazon Prime Video,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ABEMAビデオ,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ABEMAプレミアム会員限定,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,dアニメストア,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,Hulu,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ひかりTV,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,U-NEXT,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,FOD,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ニコニコチャンネル,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,Rakuten TV,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ビデオマーケット,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,GYAO!,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,GYAO!ストア,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,DMM.com,月曜 12:00 更新,2021年10月11日
2021-10-11,,配信,,ニコニコ生放送,月曜 22:00 - 22:30,2021年10月11日
2021-10-12,,配信,,ABEMA,火曜 2:00 - 2:30（水曜深夜）,2021年10月12日
2021-10-18,,配信,,バンダイチャンネル,月曜 12:00 更新,2021年10月18日
2021-10-18,,配信,,TELASA,月曜 12:00 更新,2021年10月18日
