開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-10-11,2020-12-20,放送,テレビ朝日（製作参加）をはじめとするテレビ朝日系列全24局,,日曜 1:30 - 2:00（土曜深夜）,2020年10月11日 - 12月20日
2020-10-11,2020-12-20,放送,テレ朝チャンネル1,,日曜 22:00 - 22:30,2020年10月11日 - 12月20日
2020-10-11,,配信,,ABEMA[17],日曜 1:30 - 2:00（土曜深夜）,2020年10月11日
2020-10-12,,配信,,dアニメストア,月曜 12:00 更新,2020年10月12日
2020-10-13,,配信,,ニコニコチャンネル,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,GYAO!,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,ひかりTV,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,バンダイチャンネル,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,TELASA,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,ビデオマーケット,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,DMM.com,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,music.jp,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,Hulu,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,FOD,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,Netflix,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,U-NEXT,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,アニメ放題,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,Amazonプライム・ビデオ,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,ニコニコ生放送[18],火曜 23:30 - 水曜 0:00,2020年10月13日
