開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-10-02,2020-12-18,放送,AT-X,,金曜 21:00 - 21:30,2020年10月2日 - 12月18日
2020-10-02,2020-12-18,放送,TOKYO MX,,金曜 22:30 - 23:00,2020年10月2日 - 12月18日
2020-10-02,2020-12-18,放送,BS11,,金曜 23:00 - 23:30,2020年10月2日 - 12月18日
2020-10-03,2020-12-19,放送,KBS京都,,土曜 0:00 - 0:30（金曜深夜）,2020年10月3日 - 12月19日
2020-10-03,2020-12-19,放送,サンテレビ,,土曜 0:00 - 0:30（金曜深夜）,2020年10月3日 - 12月19日
2020-10-04,2020-12-20,放送,テレビ愛知,,日曜 1:50 - 2:20（土曜深夜）,2020年10月4日 - 12月20日
2020-10-02,,配信,,ABEMA,金曜 22:00 - 22:30,2020年10月2日
2020-10-04,,配信,,dアニメストア,順次更新,2020年10月4日以降
2020-10-04,,配信,,Netflix,順次更新,2020年10月4日以降
2020-10-04,,配信,,Amazonプライム・ビデオ,順次更新,2020年10月4日以降
2020-10-04,,配信,,U-NEXT,順次更新,2020年10月4日以降
2020-10-04,,配信,,アニメ放題,順次更新,2020年10月4日以降
2020-10-04,,配信,,GYAO!,順次更新,2020年10月4日以降
2020-10-04,,配信,,バンダイチャンネル,順次更新,2020年10月4日以降
2020-10-04,,配信,,FOD,順次更新,2020年10月4日以降
2020-10-04,,配信,,niconico,順次更新,2020年10月4日以降
2020-10-04,,配信,,ビデオマーケット,順次更新,2020年10月4日以降
2020-10-04,,配信,,あにてれ,順次更新,2020年10月4日以降
