開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-16,2020-10-01,放送,TOKYO MX,,木曜 0:00 - 0:30（水曜深夜）,2020年7月16日 - 10月1日
2020-07-16,2020-10-01,放送,サンテレビ,,木曜 0:00 - 0:30（水曜深夜）,2020年7月16日 - 10月1日
2020-07-16,2020-10-01,放送,BS日テレ,,木曜 0:00 - 0:30（水曜深夜）,2020年7月16日 - 10月1日
2020-07-16,2020-10-01,放送,AT-X,,木曜 21:00 - 21:30,2020年7月16日 - 10月1日
2020-07-16,,配信,,ABEMA,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,dアニメストア,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,Amazonプライム・ビデオ,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,U-NEXT,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,アニメ放題,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,FOD,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,ひかりTV,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,Hulu,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,バンダイチャンネル,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,TELASA,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,J:COMオンデマンド,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,みるプラス,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,auスマートパスプレミアム,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,dTV,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,GYAO!ストア,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,ビデオマーケット,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,DMM.com,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,Rakuten TV,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-16,,配信,,HAPPY!動画,木曜 0:00（水曜深夜） 更新,2020年7月16日
2020-07-18,,配信,,GYAO!,土曜 12:00 更新,2020年7月18日
2020-07-18,,配信,,ニコニコチャンネル,土曜 12:00 更新,2020年7月18日
2020-07-19,,配信,,ニコニコ生放送,日曜 22:30 - 23:00,2020年7月19日
