開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-07,2023-03-25,放送,TOKYO MX,,土曜 22:30 - 23:00,2023年1月7日 - 3月25日
2023-01-08,2023-03-26,放送,BS日テレ,,日曜 0:00 - 0:30（土曜深夜）,2023年1月8日 - 3月26日
2023-01-08,2023-03-26,放送,AT-X,,日曜 22:00 - 22:30,2023年1月8日 - 3月26日
2023-01-07,,配信,,ABEMA,土曜 22:30,2023年1月7日
2023-01-11,,配信,,dアニメストア,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,Netflix,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,Amazon Prime Video,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,U-NEXT,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,アニメ放題,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,GYAO!,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,FOD,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,バンダイチャンネル,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ふらっと動画,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,TELASA,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,J:COMオンデマンドメガパック,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,auスマートパスプレミアム,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,milplus,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ひかりTV,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,HAPPY!動画,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ムービーフルplus,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,Hulu,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,Google Play,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ニコニコ生放送,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ニコニコチャンネル,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,ビデオマーケット,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
2023-01-11,,配信,,DMM TV,水曜 0:00（火曜深夜） 以降順次,2023年1月11日
