開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-07-10,2022-09-25,放送,AT-X,,日曜 21:30 - 22:00,2022年7月10日 - 9月25日
2022-07-11,2022-09-26,放送,TOKYO MX,,月曜 0:00 - 0:30（日曜深夜）,2022年7月11日 - 9月26日
2022-07-11,2022-09-26,放送,関西テレビ,,月曜 2:29 - 2:59（日曜深夜）,2022年7月11日 - 9月26日
2022-07-12,2022-09-27,放送,BS日テレ,,火曜 0:00 - 0:30（月曜深夜）,2022年7月12日 - 9月27日
2022-07-10,,配信,,dアニメストア,日曜 23:00 更新,2022年7月10日
2022-07-13,,配信,,ABEMA,水曜 23:00 - 23:30,2022年7月13日
2022-07-17,,配信,,ニコニコチャンネル[36],日曜 23:00 更新,2022年7月17日
2022-07-17,,配信,,ニコニコ生放送[36],日曜 23:00 - 23:30,2022年7月17日
2022-07-17,,配信,,ひかりTV,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,GYAO!,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,FOD,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,バンダイチャンネル,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,Hulu,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,TELASA,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,J:COMオンデマンド,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,みるプラス見放題プレミアム,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,U-NEXT,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,アニメ放題,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,Amazon Prime Video,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,Netflix,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,Disney+,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,カンテレドーガ,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,TVer,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,Rakuten TV,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,music.jp,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,ビデオマーケット,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,HAPPY!動画,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,クランクイン！ビデオ,日曜 23:00 以降順次更新,2022年7月17日以降順次
2022-07-17,,配信,,ムービーフルPlus,日曜 23:00 以降順次更新,2022年7月17日以降順次
