開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-04,2021-03-22,放送,AT-X,,月曜 22:00 - 22:30,2021年1月4日 - 3月22日
2021-01-04,2021-03-22,放送,TOKYO MX,,月曜 23:00 - 23:30,2021年1月4日 - 3月22日
2021-01-04,2021-03-22,放送,BS11,,月曜 23:00 - 23:30,2021年1月4日 - 3月22日
2021-01-04,2021-03-22,放送,サンテレビ,,月曜 23:30 - 火曜 0:00,2021年1月4日 - 3月22日
2021-10-06,2021-12-22,放送,テレビ北海道,,水曜 1:35 - 2:05（火曜深夜）,2021年10月6日 - 12月22日
2021-01-04,,配信,,ABEMA,月曜 23:00 - 23:30,2021年1月4日
2021-01-08,,配信,,dアニメストア,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,Amazon Prime Video,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,U-NEXT,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,アニメ放題,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,GYAO!,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,FOD,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,バンダイチャンネル,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,ふらっと動画,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,TELASA,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,J:COMオンデマンド,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,auスマートパスプレミアム,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,milplus,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,TSUTAYA TV,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,ひかりTV,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,HAPPY!動画,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,ムービーフルplus,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,Hulu,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,Google Play,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,niconico,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,ビデオマーケット,金曜 0:00（木曜深夜） 更新,2021年1月8日
2021-01-08,,配信,,あにてれ,金曜 0:00（木曜深夜） 更新,2021年1月8日
