開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-01-09,2020-03-26,放送,AT-X,,木曜 21:00 - 21:30,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,放送,TOKYO MX,,木曜 22:00 - 22:30,2020年1月9日 - 3月26日
2020-01-10,2020-03-27,放送,BS11,,金曜 0:30 - 1:00（木曜深夜）,2020年1月10日 - 3月27日
2020-04-09,2020-06-25,放送,テレビ北海道,,金曜 2:00 - 2:30（木曜深夜）,2020年4月9日 - 6月25日
2020-01-09,2020-03-26,配信,,dTV,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,dアニメストア,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,ひかりTV,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,Rakuten TV,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,DMM,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,ビデオマーケット,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,GYAO!ストア,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,ミレール,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,ニコニコチャンネル,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,ビデオパス,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,J:COMオンデマンド,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,バンダイチャンネル,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,配信,,クランクイン！ビデオ,木曜 22:00 更新,2020年1月9日 - 3月26日
2020-01-10,2020-03-27,配信,,HAPPY!動画,金曜 12:00 更新,2020年1月10日 - 3月27日
2020-01-10,2020-03-27,配信,,MOVIEFULL,金曜 12:00 更新,2020年1月10日 - 3月27日
2020-01-10,2020-03-27,配信,,TSUTAYA TV,金曜 19:00 更新,2020年1月10日 - 3月27日
2020-01-15,2020-04-01,配信,,アニメ放題,水曜 12:00 更新,2020年1月15日 - 4月1日
2020-01-15,2020-04-01,配信,,U-NEXT,水曜 12:00 更新,2020年1月15日 - 4月1日
