開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-04,2021-09-26,放送,AT-X,,日曜 0:00 - 0:30（土曜深夜）,2021年7月4日 - 9月26日
2021-07-04,2021-09-26,放送,TOKYO MX,,日曜 1:00 - 1:30（土曜深夜）,2021年7月4日 - 9月26日
2021-07-04,2021-09-26,放送,BS11,,日曜 1:00 - 1:30（土曜深夜）,2021年7月4日 - 9月26日
2021-07-08,2021-09-30,放送,北海道テレビ,,木曜 1:50 - 2:20（水曜深夜）,2021年7月8日 - 9月30日
2021-07-04,,配信,,dアニメストア,日曜 1:00（土曜深夜） 更新,2021年7月4日
2021-07-04,,配信,,ABEMA,日曜 1:00 - 1:30（土曜深夜）,2021年7月4日
2021-07-07,,配信,,ニコニコ生放送,水曜 1:00 - 1:30（火曜深夜）,2021年7月7日
2021-07-07,,配信,,Amazon Prime Video,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,FOD,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,Hulu,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,U-NEXT,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,アニメ放題,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,バンダイチャンネル,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,TELASA,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,J:COMオンデマンド メガパック,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,milplus,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,スマートパスプレミアム,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,ひかりTV,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,ひかりTV for docomo,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,ビデオマーケット,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,DMM.com,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,GYAO!ストア,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,クランクイン！ビデオ,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,ニコニコチャンネル,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,ムービーフルPlus,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,HAPPY!動画,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,music.jp,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,TSUTAYA TV,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,YouTube,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
2021-07-07,,配信,,MIRAIL,水曜 1:00（火曜深夜） 以降順次更新,2021年7月7日以降順次
