開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-01-12,2020-03-29,放送,テレビ朝日,,日曜 1:30 - 2:00（土曜深夜）,2020年1月12日 - 3月29日
2020-01-12,2020-03-29,放送,毎日放送,,日曜 2:38 - 3:08（土曜深夜）,2020年1月12日 - 3月29日
2020-01-13,2020-03-30,放送,AT-X,,月曜 23:30 - 火曜 0:00,2020年1月13日 - 3月30日
2020-01-15,2020-04-01,放送,BS日テレ,,水曜 0:00 - 0:30（火曜深夜）,2020年1月15日 - 4月1日
2020-01-15,2020-04-01,放送,J:COMテレビ,,水曜 23:30 - 木曜 0:00,2020年1月15日 - 4月1日
2020-01-12,,配信,,dアニメストア,日曜 1:30（土曜深夜） 更新,2020年1月12日
2020-01-12,,配信,,GYAO!,日曜 1:30（土曜深夜） 更新,2020年1月12日
2020-01-12,,配信,,ビデオマーケット,日曜 1:30（土曜深夜） 更新,2020年1月12日
2020-01-12,,配信,,GYAO!ストア,日曜 1:30（土曜深夜） 更新,2020年1月12日
2020-01-15,,配信,,dTV,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,バンダイチャンネル,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,Hulu,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,FODプレミアム,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,あにてれ,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,Amazon Prime Video,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,TVer,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,MBS動画イズム,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,ニコニコチャンネル,水曜 2:00（火曜深夜） 更新,2020年1月15日
2020-01-15,,配信,,AbemaTV[44],水曜 3:00 - 3:30（火曜深夜）,2020年1月15日
2020-01-15,,配信,,U-NEXT,水曜 12:00 更新,2020年1月15日
2020-01-15,,配信,,アニメ放題,水曜 12:00 更新,2020年1月15日
2020-01-15,,配信,,J:COMオンデマンド,水曜 12:00 更新,2020年1月15日
2020-01-15,,配信,,ビデオパス,水曜 12:00 更新,2020年1月15日
2020-01-15,,配信,,ニコニコ生放送,水曜 23:30 - 木曜 0:00,2020年1月15日
2023-01-09,2023-03-27,放送,TOKYO MX,,月曜 1:05 - 1:35（日曜深夜）,2023年1月9日 - 3月27日
2023-01-10,2023-03-28,放送,BS日テレ,,火曜 0:00 - 0:30（月曜深夜）,2023年1月10日 - 3月28日
2023-01-14,2023-04-01,放送,アニマックス,,土曜 23:30 - 日曜 0:00,2023年1月14日 - 4月1日
2023-01-09,,配信,,dアニメストア,月曜 0:00（日曜深夜） 更新,2023年1月9日
2023-01-12,,配信,,DMM TV,木曜 0:00（水曜深夜） 更新,2023年1月12日
2023-01-12,,配信,,dTV,木曜 0:00（水曜深夜） 更新,2023年1月12日
2023-01-12,,配信,,アニメタイムズ,木曜 0:00（水曜深夜） 更新,2023年1月12日
2023-01-14,,配信,,Netflix,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,Amazon Prime Video,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,U-NEXT,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,アニメ放題,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,バンダイチャンネル,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,Hulu,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,TELASA,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,J:COMオンデマンドメガパック,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,milplus,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,auスマートパスプレミアム,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,FOD,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,ABEMA,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,ニコニコチャンネル,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,ニコニコ生放送,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,ビデオマーケット,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,GYAO!ストア,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,music.jp,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,J:COMオンデマンド,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,Google Play,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,Rakuten TV,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,HAPPY!動画,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,ひかりTV,土曜 12:00以降順次更新,2023年1月14日
2023-01-14,,配信,,アニマックスオンデマンド,土曜 12:00以降順次更新,2023年1月14日
