開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-01-06,2022-04-07,放送,TOKYO MX,,木曜 0:30 - 1:00（水曜深夜）,2022年1月6日 - 4月7日
2022-01-06,2022-04-07,放送,とちぎテレビ,,木曜 0:30 - 1:00（水曜深夜）,2022年1月6日 - 4月7日
2022-01-06,2022-04-07,放送,群馬テレビ,,木曜 0:30 - 1:00（水曜深夜）,2022年1月6日 - 4月7日
2022-01-06,2022-04-07,放送,BS11,,木曜 0:30 - 1:00（水曜深夜）,2022年1月6日 - 4月7日
2022-01-06,2022-04-07,放送,メ〜テレ,,木曜 2:11 - 2:41（水曜深夜）,2022年1月6日 - 4月7日
2022-01-06,2022-04-07,放送,朝日放送テレビ,,木曜 2:14 - 2:44（水曜深夜）,2022年1月6日 - 4月7日
2022-01-09,2022-04-11,放送,AT-X,,日曜 21:00 - 21:30,2022年1月9日 - 4月11日[16]
2022-01-06,,配信,,ABEMA,木曜 0:30 - 1:00（水曜深夜）,2022年1月6日
2022-01-08,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,ニコニコチャンネル,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,GYAO!,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,バンダイチャンネル,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,Hulu,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,J:COMオンデマンド,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,TELASA,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,milplus,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,ひかりTV,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,FOD,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,U-NEXT,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,アニメ放題,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,Amazon Prime Video,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,TVer,土曜 12:00 更新,2022年1月8日
2022-01-08,,配信,,ニコニコ生放送,土曜 23:30 - 日曜 0:00,2022年1月8日
