開始,終了,タイプ,放送局,配信サイト,時間,期間
2018-01-09,,配信,,Abemaビデオ,火曜 0:30（月曜深夜） 更新,2018年1月9日
2018-01-10,,配信,,PlayStation Video,火曜 0:30（月曜深夜） 更新,2018年1月10日
2018-01-23,,配信,,GYAO!ストア,火曜 0:00（月曜深夜） 更新,2018年1月23日
2021-01-07,2021-04-01,放送,AT-X,,木曜 23:00 - 23:30,2021年1月7日 - 4月1日
2021-01-07,2021-04-01,放送,TOKYO MX,,木曜 23:30 - 金曜 0:00,2021年1月7日 - 4月1日
2021-01-07,2021-04-01,放送,BS11,,木曜 23:30 - 金曜 0:00,2021年1月7日 - 4月1日
2021-01-08,2021-04-02,放送,岐阜放送,,金曜 0:30 - 1:00（木曜深夜）,2021年1月8日 - 4月2日
2021-01-08,2021-04-02,放送,サンテレビ,,金曜 0:30 - 1:00（木曜深夜）,2021年1月8日 - 4月2日
2021-01-08,2021-04-02,放送,KBS京都,,金曜 1:00 - 1:30（木曜深夜）,2021年1月8日 - 4月2日
2021-01-09,2021-04-10,放送,山梨放送,,土曜 9:30 - 10:00,2021年1月9日 - 4月10日
2021-01-11,2021-04-05,放送,三重テレビ,,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日 - 4月5日
2021-01-12,,放送,北海道テレビ,,火曜 1:28 - 1:58（月曜深夜）火曜 1:20 - 1:50（月曜深夜）,2021年1月12日 - 1月26日[62]2021年2月2日 - 4月6日
2021-01-13,2021-04-07,放送,静岡放送,,水曜 1:55 - 2:25（火曜深夜）,2021年1月13日 - 4月7日
2022-08-20,,放送,長野朝日放送,,土曜 15:30 - 16:30,2022年8月20日 -
2021-01-07,,配信,,dアニメストア（ニコニコ支店含む）,木曜 23:30 更新,2021年1月7日
2021-01-07,,配信,,ABEMA,木曜 23:30 - 金曜 0:00,2021年1月7日
2021-01-13,,配信,,Amazon Prime Video,水曜 更新,2020年1月13日
2021-01-13,,配信,,Netflix,水曜 更新,2020年1月13日
2021-01-13,,配信,,U-NEXT,水曜 更新,2020年1月13日
2021-01-13,,配信,,アニメ放題,水曜 更新,2020年1月13日
2021-01-13,,配信,,J:COMオンデマンド,水曜 更新,2020年1月13日
2021-01-13,,配信,,みるプラス,水曜 更新,2020年1月13日
2021-01-13,,配信,,TELASA,水曜 更新,2020年1月13日
2021-01-13,,配信,,auスマートパスプレミアム,水曜 更新,2020年1月13日
2021-01-13,,配信,,ひかりTV,水曜 更新,2020年1月13日
2021-01-13,,配信,,FOD,水曜 更新,2020年1月13日
2021-01-13,,配信,,GYAO!,水曜 更新,2020年1月13日
2021-01-13,,配信,,バンダイチャンネル,水曜 更新,2020年1月13日
2021-01-13,,配信,,Hulu,水曜 更新,2020年1月13日
2021-01-13,,配信,,ムービーフルplus,水曜 更新,2020年1月13日
2021-01-13,,配信,,Google Play,水曜 更新,2020年1月13日
2021-01-13,,配信,,HAPPY!動画,水曜 更新,2020年1月13日
2021-01-13,,配信,,TSUTAYA TV,水曜 更新,2020年1月13日
2021-01-13,,配信,,ニコニコチャンネル,水曜 更新,2020年1月13日
2021-01-13,,配信,,あにてれ,水曜 更新,2020年1月13日
2021-01-13,,配信,,Rakuten TV,水曜 更新,2020年1月13日
2021-01-13,,配信,,ビデオマーケット,水曜 更新,2020年1月13日
2021-01-13,,配信,,DMM.com,水曜 更新,2020年1月13日
2021-01-13,,配信,,GYAO!ストア,水曜 更新,2020年1月13日
2020-01-06,2020-03-23,放送,AT-X,,月曜 20:55 - 21:00,2020年1月6日 - 3月23日
2020-01-06,2020-03-23,放送,TOKYO MX,,月曜 21:54 - 22:00,2020年1月6日 - 3月23日
2020-01-06,2020-03-23,放送,BS11,,月曜 21:54 - 22:00,2020年1月6日 - 3月23日
2020-01-12,2020-03-29,放送,山梨放送,,日曜 11:25 - 11:30,2020年1月12日 - 3月29日
2020-01-06,,配信,,dアニメストア,月曜 21:54 更新,2020年1月6日
2020-01-11,,配信,,J:COMオンデマンド,土曜 更新,2020年1月11日
2020-01-11,,配信,,みるプラス,土曜 更新,2020年1月11日
2020-01-11,,配信,,ビデオパス,土曜 更新,2020年1月11日
2020-01-11,,配信,,auスマートパスプレミアム,土曜 更新,2020年1月11日
2020-01-11,,配信,,U-NEXT,土曜 更新,2020年1月11日
2020-01-11,,配信,,アニメ放題,土曜 更新,2020年1月11日
2020-01-11,,配信,,GYAO!,土曜 更新,2020年1月11日
2020-01-11,,配信,,ニコニコチャンネル,土曜 更新,2020年1月11日
2020-01-11,,配信,,ひかりTV,土曜 更新,2020年1月11日
2020-01-11,,配信,,AbemaTV,土曜 更新,2020年1月11日
2020-01-11,,配信,,Amazon Prime Video,土曜 更新,2020年1月11日
2020-01-11,,配信,,あにてれ,土曜 更新,2020年1月11日
2020-01-11,,配信,,バンダイチャンネル,土曜 更新,2020年1月11日
2020-01-11,,配信,,Hulu,土曜 更新,2020年1月11日
2020-01-11,,配信,,Google Play,土曜 更新,2020年1月11日
2020-01-11,,配信,,アクトビラ,土曜 更新,2020年1月11日
2020-01-11,,配信,,Rakuten TV,土曜 更新,2020年1月11日
2020-01-11,,配信,,ビデオマーケット,土曜 更新,2020年1月11日
2020-01-11,,配信,,GYAO!ストア,土曜 更新,2020年1月11日
2020-01-11,,配信,,FOD,土曜 更新,2020年1月11日
