開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-09,2021-03-27,放送,TOKYO MX,,土曜 0:30 - 1:00（金曜深夜）,2021年1月9日 - 3月27日
2021-01-09,2021-03-27,放送,BS11,,土曜 0:30 - 1:00（金曜深夜）,2021年1月9日 - 3月27日
2021-01-13,,配信,,dアニメストア,水曜 12:00以降 更新,2021年1月13日
2021-01-13,,配信,,U-NEXT,水曜 12:00以降 更新,2021年1月13日
2021-01-13,,配信,,アニメ放題,水曜 12:00以降 更新,2021年1月13日
2021-01-13,,配信,,ひかりTV,水曜 更新,2021年1月13日
2021-01-13,,配信,,TSUTAYA TV,水曜 更新,2021年1月13日
2021-01-13,,配信,,Google Play,水曜 更新,2021年1月13日
2021-01-13,,配信,,Rakuten TV,水曜 更新,2021年1月13日
2021-01-13,,配信,,Amazonプライム・ビデオ,水曜 更新,2021年1月13日
2021-01-13,,配信,,ビデオマーケット,水曜 更新,2021年1月13日
2021-01-13,,配信,,DMM.com,水曜 更新,2021年1月13日
2021-01-13,,配信,,music.jp,水曜 更新,2021年1月13日
2021-01-13,,配信,,GYAO!ストア,水曜 更新,2021年1月13日
2021-01-13,,配信,,クランクイン！ビデオ,水曜 更新,2021年1月13日
2021-01-13,,配信,,バンダイチャンネル,水曜 更新,2021年1月13日
2021-01-13,,配信,,ABEMA,水曜 更新,2021年1月13日
2021-01-14,,配信,,J:COMオンデマンド,木曜 更新,2021年1月14日
2021-01-14,,配信,,milplus,木曜 更新,2021年1月14日
2021-01-14,,配信,,イッツコムオンデマンド,木曜 更新,2021年1月14日
2021-01-14,,配信,,TELASA,木曜 更新,2021年1月14日
