開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-04-10,2022-07-03,放送,TOKYO MX,,日曜 0:00 - 0:30（土曜深夜）,2022年4月10日 - 7月3日
2022-04-10,2022-07-03,放送,とちぎテレビ,,日曜 0:00 - 0:30（土曜深夜）,2022年4月10日 - 7月3日
2022-04-10,2022-07-03,放送,群馬テレビ,,日曜 0:00 - 0:30（土曜深夜）,2022年4月10日 - 7月3日
2022-04-10,2022-07-03,放送,BS11,,日曜 0:00 - 0:30（土曜深夜）,2022年4月10日 - 7月3日
2022-04-10,2022-07-09,放送,中京テレビ,,日曜 2:25 - 2:55（土曜深夜）,2022年4月10日 - 7月9日
2022-04-10,2022-07-03,放送,毎日放送,,日曜 3:38 - 4:08（土曜深夜）,2022年4月10日 - 7月3日
2022-04-10,2022-07-03,放送,AT-X,,日曜 21:30 - 22:00,2022年4月10日 - 7月3日
2022-04-10,,配信,,dアニメストア,日曜 0:30（土曜深夜） 更新,2022年4月10日
2022-04-12,,配信,,Netflix,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,U-NEXT,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,アニメ放題,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,ABEMA,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,バンダイチャンネル,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,Hulu,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,GYAO!,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,ひかりTV,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,FOD,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,Amazon Prime Video,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,WOWOWオンデマンド,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,ビデオマーケット,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,DMM.com,火曜 12:00 更新,2022年4月12日
2022-04-12,,配信,,music.jp,火曜 12:00 更新,2022年4月12日
2022-04-13,,配信,,TELASA,水曜 0:00（火曜深夜） 更新,2022年4月13日
2022-04-13,,配信,,J:COMオンデマンド,水曜 0:00（火曜深夜） 更新,2022年4月13日
2022-04-13,,配信,,みるプラス,水曜 0:00（火曜深夜） 更新,2022年4月13日
2022-04-13,,配信,,auスマートパスプレミアム,水曜 0:00（火曜深夜） 更新,2022年4月13日
