user_id,average_interval,tweet_count
1022750031630069760,68.0,2
107739700,271.77777777777777,18
1112385046957047811,469.75,4
1117007063530393601,447.0,6
1144970440730791936,327.0,2
1151024100665520128,727.4,10
1160855564047437830,491.0,4
1189076451242328065,223.14285714285714,7
119125433,384.5769230769231,26
1257713217146511360,391.25,8
1275273032831926273,249.0,4
1282308222179610624,234.0,2
1319182996063145984,502.95652173913044,23
1328160228,1088.0,3
1393680944607809536,316.3,10
1429126769789919237,885.5,2
1469728951,222.0,3
147096193,622.3333333333334,3
162372175,513.0,2
170964820,245.0,2
186456291,378.25,4
188330183,187.0,2
2301029497,399.0,8
2489661048,678.125,8
2581102232,316.4,10
2839069854,300.0833333333333,12
294377582,350.75,4
298062003,461.0869565217391,23
302098806,33.5,2
306239569,533.0,4
3135299208,543.6315789473684,19
34128810,369.5,16
3557721373,760.3333333333334,3
4716256152,1.0,3
631005933,104.41666666666667,12
730244904,634.3333333333334,3
736954051288408065,159.3913043478261,46
748663446,166.11111111111111,9
763917811081097216,593.3333333333334,3
775302554,324.0,3
829496494554173440,219.23529411764707,17
93023534,408.2,5
