user_id,average_interval,tweet_count
1015646001099468800,109.43,100
1031564800185135109,694.2962962962963,27
1032802057,346.3333333333333,3
1062714956380917760,166.0,2
107151020,247.36363636363637,11
107485402,199.625,8
107603647,189.42857142857142,7
1076789563438166017,299.7560975609756,41
107689196,196.0,2
111618546,211.88888888888889,9
1116218614095335424,12.666666666666666,3
1138467521722322944,281.0,9
1148844043956191232,99.5,2
1175263749042626560,172.66197183098592,71
1176890346233401345,346.3333333333333,3
1203983824872333315,267.25,16
121134773,368.3333333333333,12
1218835130,297.8333333333333,18
122556150,132.1153846153846,26
1242081603888660481,484.35714285714283,14
1242173602901807104,67.325,40
1251463461084618753,39.26143790849673,153
1286980828447178752,89.2,30
1287195431529664515,32.53260869565217,92
1289172334650130432,203.2,5
129806202,425.0,2
1324996991923838977,127.34920634920636,63
1353298419247243264,226.0,8
1354334032830504962,679.4,5
1409109527731924998,671.5,4
1432626786714599425,14.461538461538462,13
1456291229272993799,73.64795918367346,196
1479513166476455943,431.5,2
1482250138403753987,145.37333333333333,150
1494738869417246721,49.34782608695652,92
1497590338994974725,369.14285714285717,7
1497591891264942081,222.05357142857142,56
1531590919161802753,831.0,29
1543781556455866368,812.5714285714286,7
1559868280328060928,264.5,2
1595724157,553.5,2
172265051,589.0,3
182856282,602.0,4
21272710,370.0,4
215997908,145.75,4
2348192863,377.55555555555554,9
234844573,372.22222222222223,9
235806010,450.92857142857144,14
2424732121,749.6,5
2475416036,258.94444444444446,18
2485190737,93.5,2
2529553424,334.6666666666667,24
2734230462,522.4,5
278854788,411.52941176470586,17
2909799212,81.8015873015873,126
3011059706,231.04444444444445,45
30211127,486.4,5
3057023834,275.07142857142856,14
306239569,373.75,4
307559025,350.3333333333333,3
3092854820,158.66666666666666,6
314652025,245.33333333333334,3
323674021,166.68,25
3246158569,390.1875,16
3272994128,356.75,4
3305744239,402.0,2
34128810,228.75,24
3455328914,154.89473684210526,19
3577414279,520.0,3
3749486778,57.29457364341085,129
42600055,412.57142857142856,7
442890961,274.2631578947368,19
446166216,318.5,2
44856694,94.0,2
4497190698,526.5,2
452093058,911.0,2
456376828,26.313725490196077,51
484854901,268.6818181818182,22
487639252,36.333333333333336,3
50293755,474.4375,16
51664262,216.0,2
534907715,467.6666666666667,3
55217016,455.0,3
59432776,508.00000000000006,2
71972515,92.11560693641619,173
725878906943762433,79.45714285714286,70
728617593917988864,517.375,8
761891407904727040,576.0,2
764961509273329664,4.892307692307693,65
776848805132054529,627.0,2
777898935104917504,335.3333333333333,18
790001321088737280,491.0,2
800057633025630208,37.9054054054054,74
839015036689395714,638.6666666666666,3
845687968006230016,125.86619718309859,142
850611306470047745,367.5,2
851046259183951872,135.4,5
859376027784445954,256.0,2
868299104010387457,86.90610328638498,213
88710897,344.5,10
903342036,451.0,4
908536022090211329,0.5,2
916016849405358080,99.125,168
929747377904238592,455.0,4
946357644524060672,519.4444444444445,9
966697844789817346,264.5,4
971956230,464.6666666666667,3
972525647082881025,147.45454545454547,22
986978290148634627,171.0,5
997111977699786752,186.25806451612902,93
