user_id,average_interval,tweet_count
1009080174728527872,435.5,2
1018613196,801.1428571428571,7
1041938828682911744,194.9375,112
1044532339483656192,159.875,16
1065243633618575360,283.5,2
1080948250507567105,137.0,2
1088672962226442240,151.38,100
1104568148580167680,90.66666666666667,3
1108189554089947137,966.7777777777778,18
1125994423391641600,103.23958333333333,96
1152206532429275136,607.3636363636364,11
1170737808480165888,200.0,3
1177357531,80.33333333333333,3
1198998200125775872,643.5,2
120038590,89.66666666666667,3
1206708097542062081,396.5,2
1225263214545358848,319.3333333333333,3
1226787101510750211,306.3333333333333,3
1231145409776513024,885.6666666666666,6
1244559239172907008,26.5,6
1256249894,630.5,2
1261346131,271.3333333333333,3
1265509977550131201,558.5,2
1271001665877901312,1469.5,2
1271807618864959489,190.92307692307693,13
1288432615213559808,304.1454545454545,55
1288830702947983362,453.75,12
1296120612356681728,561.375,8
130158306,58.285714285714285,7
1305119694907535361,253.75,4
1310178785891762176,189.33333333333334,3
1312566567369019392,304.7142857142857,7
1324209547964153857,30.000000000000004,4
1352536653114396673,329.0,7
1361815897527119872,1221.5,2
136505936,237.75,4
1365100061735014403,528.0,2
1370488999622496257,244.5,10
1375777953540231176,330.0,6
1380113715559768066,206.0,2
1409792422133989378,453.8,5
1410020201991528449,1141.5,2
1417990489668685824,497.6666666666667,3
1420647256722579465,106.5,2
1453214436622274567,748.5,2
1463495266103816195,257.8,5
1468122965128904711,334.5,2
1513176797357441025,528.5,2
1539152213213589505,333.83870967741933,31
1539157800869236736,296.05882352941177,34
1539161134972149760,436.25,8
1539162968499589120,308.5925925925926,27
1539164465828364289,631.3571428571429,14
1539168795159592960,777.5,4
1544748240,315.72727272727275,11
1553621476800368640,39.22222222222222,18
175689615,636.5,2
2176139606,632.6,10
2211667405,247.5,2
232575784,240.1578947368421,19
238830454,934.5,2
2395543644,727.0,3
2452342122,399.40000000000003,5
250062335,396.16129032258067,31
2547467328,954.5,2
313126140,766.0,2
3246021902,359.0,2
350197574,441.5,2
4253777112,702.5000000000001,2
551572726,482.15606936416185,173
754541095,557.5,2
770778421,19.0,2
819195925,445.5,2
824216103341604866,475.3333333333333,3
829606685261996033,768.2,5
831129799959601152,320.0,2
875576204,232.0,2
889354214626926592,869.0,2
899162268,963.5,2
912244476277485568,588.2857142857143,7
918156439,109.5,4
923005319151697920,870.0,11
944437699527634944,431.125,8
944792739002040320,321.5,2
955640529106059265,824.0,8
969079223561285633,785.4285714285714,7
980380854307381248,479.125,8
980384321650356225,379.72727272727275,11
996045548489588736,415.0,2
