user_id,average_interval,tweet_count
1001015416930553857,427.5,2
1001341735,212.33333333333334,3
1001423943352266752,71.83333333333333,6
1001682945999015936,556.0,2
1003001809978322944,409.0,2
100475345,361.0,2
100519606,138.5,2
1007767170493878273,667.6666666666666,3
1010527435270512641,492.0,5
1012477899964739584,1065.0,2
1013574172327403520,228.5,2
1015389588536213504,570.6666666666666,3
1018746437402628096,806.0,6
1019190759294001153,859.5,8
1020848244211904517,513.0833333333334,12
1023064112291438592,729.84,25
1027291386,439.42857142857144,7
1027786904882753536,625.3333333333334,3
1029061738031771648,359.6666666666667,3
1029922233920053248,782.0,2
1030847565476950016,156.5,2
1033399536339697664,90.0,3
1034397898333544448,271.1923076923077,26
1036500660,655.3333333333334,3
103858260,382.0,3
1041437143602618368,1083.0,2
105074520,0.0,3
1052093203,809.5,2
1055779986177613829,349.25,4
1055807075052187648,799.0,3
1056722031520038913,1321.6666666666667,3
1057304507221078016,766.0,3
1060527423240847360,549.75,4
106470709,349.625,8
106492625,250.52631578947367,38
1067727411402272768,461.5,2
1069023264419196928,993.5,2
1070565236636176384,141.5,2
1071050430,135.0,2
1071286599609008128,1237.6666666666667,3
107151020,347.0,4
1071649773772361728,690.6444444444444,45
1071719759647928320,560.0000000000001,2
10727062,597.5,2
1073908184375410689,406.5,2
1075764005652844544,297.0,76
107603647,109.83333333333333,6
107756328,480.52941176470586,17
1079272081630494720,3.5,2
1079700276104224768,454.6666666666667,6
1080948250507567105,311.15,220
108198164,329.42857142857144,7
1083054860071649280,533.0,5
1083312901388038144,57.0,2
1084748998525648896,582.2222222222222,9
108843434,189.22727272727272,44
1089333787857641472,119.66666666666667,3
109192155,1503.0,2
1092366957892984832,540.2,5
1095942160111681536,567.5000000000001,2
109748668,169.0,2
1101319847751778304,471.72727272727275,11
110141520,464.0,13
1102165202143834112,540.7142857142857,7
1104229104977555456,610.6666666666666,3
1106873882894462977,846.25,4
1108240297,360.8285714285714,35
110855079,1002.3333333333334,3
1110116721187119104,281.0,2
1110899813690728448,611.5,2
111618546,132.71052631578948,38
1116964518146428928,599.3333333333334,3
1117314231144083457,280.0980392156863,51
1118691093183258626,693.3333333333334,3
1120751896786919424,530.0833333333334,12
1121376876507701250,95.32544378698225,169
1124672638305968128,846.0,2
1124837283469750272,553.75,4
1126127578706628609,598.4,5
112695043,472.54545454545456,11
113351506,367.1111111111111,18
113537117,168.75,4
1140595414346821632,335.3333333333333,6
1140616907545956352,574.7368421052631,19
114077723,715.5,4
114475929,416.25,4
1145488326327070721,1042.5,2
114764938,389.3333333333333,3
114811787,339.5,2
1149296053998370817,611.5,2
115197117,136.65714285714284,35
1155820454461894656,570.0,10
1156092658768461830,695.2,5
115694863,297.6666666666667,3
1157120437492436992,601.5,2
1158675515193999360,101.0,13
1160350115699126272,409.53846153846155,13
1162967195749498880,854.0,2
1163312257809256449,839.0,3
1172111423800926208,766.0,2
1175935126175223808,431.0,10
1176890346233401345,333.42857142857144,7
1177938752238342144,373.5,2
1178282025595260929,525.8333333333334,6
1179580945969512448,335.89473684210526,19
1183255140922343424,707.5,2
1185809835666755584,336.1111111111111,9
118660000,254.2,5
1189076451242328065,397.0,2
118974500,510.6,5
1190642392199651328,486.50000000000006,2
1191668580355436544,716.9166666666666,36
1191727214762565634,544.6666666666666,3
1192762740,329.5,2
1200320762927697920,359.25,4
1202209242947575810,586.047619047619,21
120353511,198.75,4
1206159577151967232,305.7142857142857,7
12069382,339.0,3
1207665330,452.0,3
1208351125977436162,584.3333333333334,3
121085373,340.5,4
1212302088090181633,472.0,2
1213776140013166592,518.0,4
1213850760263299072,483.0,2
1214475235,302.0,3
1215869140516212736,462.6060606060606,33
1216641875882303490,447.5,2
1217227388834078720,431.0,8
1221771661298454529,580.375,8
122556150,155.89655172413794,58
1230440194790195200,460.3488372093023,43
1232643998046552064,505.0,2
1234021527428841473,449.6666666666667,3
1238554297,775.5,4
124011139,363.0,2
1240198630067163143,7.888888888888889,9
1240428747880157184,1009.5,2
1240574999846514688,347.2083333333333,24
1242173602901807104,79.46153846153847,39
1243532688025247744,392.09090909090907,11
1244241895397552135,1.1327433628318584,113
1245883467704856577,502.22222222222223,9
1248016100274520066,736.0,2
124993217,225.0,2
1250400805238099973,543.6,5
1251463461084618753,41.77741935483871,310
1252390436783583232,74.0,2
1253320742852153344,1285.3333333333333,3
1254688408519073792,48.02695417789757,371
1255736731170598912,377.7894736842105,19
1257713217146511360,318.9166666666667,12
1258173096088891392,724.5833333333334,12
1258705078942183425,550.0,2
125959472,504.0,2
126007427,92.0,2
1268916042,712.0,3
1274271215784353792,548.25,12
1277520668,1054.6666666666667,3
1280808391,499.5,4
1284912818,884.6818181818181,22
128533216,695.3333333333334,6
1286156113461694464,936.75,4
1286980828447178752,49.733333333333334,60
1292798514146074625,296.6666666666667,3
