user_id,average_interval,tweet_count
1022328588379480064,417.3333333333333,3
1034817865956745216,1229.5,2
106923358,256.0833333333333,36
1074036355053703168,369.5,2
107733868,748.6666666666666,3
1079574447982432256,675.7692307692307,13
109903331,451.94736842105266,19
110925811,889.6666666666666,9
1113419284640804864,249.6,5
1114170709477957635,106.5,2
1129388424085925889,595.0,2
1130809508,841.5,2
1132319636681191424,104.42857142857143,7
115151717,273.19354838709677,31
1156482903657701377,257.0,2
1156859888280014848,654.6666666666666,3
116298005,776.0,2
1165284414,358.50000000000006,2
1168514162080677890,860.5,2
1169828088143724545,325.5,2
1179923910462038016,265.6666666666667,3
1182981596262985728,159.5,2
1195060384987631616,928.125,8
121456141,290.6111111111111,18
1214774972,203.2941176470588,68
122667862,522.3478260869565,23
1229970833885384704,296.3333333333333,3
1242173602901807104,29.38888888888889,108
1245060748490891265,121.75,4
1251463461084618753,31.632653061224488,98
1252766571455369216,72.0,2
125308361,434.0,2
1257713217146511360,245.05263157894737,38
1271851103835942912,669.5,6
1286980828447178752,31.70718232044199,181
1287195431529664515,30.95,100
1287692705053589506,28.98181818181818,55
1299313288602238976,690.0,5
1310220962533502976,658.0,2
1316067433174630400,199.07142857142858,28
1316260093738938369,0.5,4
1325035119283851265,567.0,2
1344661619800907776,695.0,3
1344721409927331840,587.4545454545455,11
1366554257978105860,560.4117647058823,17
138431396,1128.0,2
1393131470491770882,901.0,2
1396696270702452740,476.7,10
1403524505775927298,109.88059701492537,67
1414439040,347.6666666666667,21
1424065086876835844,308.05,20
1426216489657372673,201.0,4
1438870638777626624,244.33333333333334,6
144337487,1195.0,2
1444883467834036225,1239.5,2
146072434,410.6,5
1498541089,548.6666666666666,3
149898905,824.6666666666666,3
150260733,557.5,2
151453747,576.75,4
153005302,1048.0,2
16482556,167.66666666666666,3
165033331,348.2,5
1672184269,442.5,2
1715551585,278.0,2
177449088,292.0,2
182856282,1055.0,2
1886374476,270.0,3
213869310,595.0,3
217642371,413.0,20
2274516882,186.36363636363637,198
2370444060,614.0,2
2439223490,753.75,4
2446413781,462.6666666666667,3
247150655,875.6666666666666,3
2485190737,628.5,2
263579094,28.5,2
2687954810,411.5,2
2836498621,295.3333333333333,3
287443319,430.2105263157895,19
2909799212,595.75,4
2910435398,235.47368421052633,19
297319355,330.328125,64
2994402480,1067.0,3
3011059706,396.25,8
3048822008,771.0,2
304976428,67.75,4
306239569,153.66666666666666,3
319431739,823.5,2
3226974769,183.83076923076922,130
32893785,342.6363636363636,11
3294071479,760.0,2
34128810,263.07142857142856,28
3472029852,311.3,10
349107261,300.0,2
3543191054,162.14285714285714,28
365214606,0.0,2
3674664620,668.0,2
3749486778,55.18292682926829,82
3789057558,870.0,3
380291239,407.0,8
386657073,611.6666666666666,6
391378969,126.51428571428572,105
411838539,442.3333333333333,3
43122521,369.1666666666667,6
445789010,266.8076923076923,26
4594183514,107.83333333333333,24
50293755,248.7058823529412,51
534907715,585.8333333333334,6
547299604,105.0,3
56927662,1319.5,2
58660812,304.5,2
58709764,63.15789473684212,19
635856288,379.0,19
67684991,414.0,2
69270227,825.25,4
713930432627093508,368.5,24
714727110292672512,293.09090909090907,44
725878906943762433,170.46875,32
733161481680736256,1.5,2
733712711868108801,174.63076923076923,65
736954051288408065,366.25,4
740272992983228417,241.32258064516128,31
747753269989015552,145.5,6
748255385677529090,256.8333333333333,6
75313939,417.2608695652174,23
764961509273329664,6.0,5
773780835191447553,423.0,3
788132821659299840,344.5,2
788637003084595200,429.66666666666674,3
793060636561321985,147.29166666666666,24
799231717428994049,542.5384615384615,13
800057633025630208,52.8,20
812951624234610688,451.6666666666667,6
82123585,935.0,2
825561464,262.1666666666667,6
828622791100346374,520.0,2
829496494554173440,418.3333333333333,3
853193909903556608,337.5,2
85861169,934.4,5
859376027784445954,302.4583333333333,24
88228269,258.3225806451613,62
916016849405358080,224.70212765957447,47
93023534,289.0,4
933650110491193345,64.22222222222223,9
94800616,419.0,3
976956632755138561,233.14285714285714,14
977379589159755777,62.5,4
984343508075991040,502.25,4
