user_id,average_interval,tweet_count
1002085212354891777,551.25,4
1002709424702541824,275.9,10
1007491708769013760,907.5,2
1008659442865303553,438.1666666666667,6
1020983478035230720,14.5,2
102843103,356.0,2
102915472,493.56,25
1031840287,565.0,3
1034817865956745216,705.3333333333334,3
1037879403466772480,830.0,3
1043341490699685888,1539.0,2
1045983917658988544,576.0,3
104710848,409.0,4
10478752,970.5,2
1048373554851397632,512.0,4
1049216225216086016,445.0,6
1055418269694255104,946.0,2
107739700,390.54545454545456,11
1077506104240746496,134.5,2
107817113,1455.5,2
1079272081630494720,1.0,2
1087591514,71.5,2
1088809838438739969,296.6,5
1091037812743262208,440.6666666666667,3
1095339178131259392,1022.3333333333334,3
1101612204,264.5,2
1104972787,626.5,2
111514173,874.3333333333334,3
1116800514614628352,496.0,2
1117377478186557440,850.0,2
1121376876507701250,274.2173913043478,23
1123533402827657216,563.3333333333334,3
1125556615220850689,648.5090909090909,55
113462311,281.25,4
1138417498859032576,550.0,2
1142254218,398.3333333333333,3
1156546220371787786,471.85714285714283,7
1156848655720013824,767.4117647058823,17
1162733071063322624,287.75,4
116356668,117.0,2
1165607244978782210,663.6666666666666,3
117463563,688.75,4
1182147739271872513,330.76229508196724,244
1186570080575881216,541.0,2
1191470103474229248,796.25,4
119685029,724.5,2
1210226466945814528,532.5,2
121813763,404.0,2
1221748625027391488,594.375,8
1221775061004087296,324.30434782608694,23
1222374903682199552,901.3333333333334,3
1239531537894264832,130.5,2
124610374,839.0,2
125570360,648.8,10
126374610,202.66666666666666,3
1272085824,298.2,5
128482615,851.0,2
1297174448,257.25,4
12993632,773.5,2
130806901,556.4285714285714,7
132219566,461.8333333333333,6
134272360,767.0,2
137328985,491.5,2
137652726,669.5,2
1382556122,1124.0,2
1404915600,137.33333333333334,3
1422098341,721.2272727272727,22
143985439,44.5,2
14579002,689.25,4
146137279,550.0,2
1490546216,672.0833333333334,12
149797524,496.25,12
150260733,507.14285714285717,7
150721246,471.3478260869565,23
153595074,365.9166666666667,12
154133395,402.44444444444446,9
1555808054,377.75,4
156288416,579.5,2
160345266,1131.5,2
16083146,144.5,6
1609823671,413.0,2
161169155,196.33333333333334,3
169073392,761.5,4
1715764243,535.5,2
173269152,504.5,2
178322405,649.5,2
178330311,402.2,5
179895888,1136.0,2
19590494,644.5,2
206260371,381.6666666666667,3
21618579,297.0,2
218390026,998.0,2
220385226,200.5,2
221722652,767.6666666666666,3
226595183,361.55555555555554,9
2311990394,549.0,3
232774858,708.5,2
238425501,342.14285714285717,21
242313711,196.4,15
244693178,784.0,3
253447530,831.0,2
2542562432,818.0,2
264462086,292.8333333333333,6
277992644,118.5,2
285640915,338.6,5
2866878068,688.3333333333334,6
2910435398,213.31578947368422,19
2916858163,386.6666666666667,3
298062003,377.5,4
300688514,1040.8,5
3008377333,434.5,4
301441043,307.27272727272725,11
3024668827,511.0,3
316171063,759.75,4
321213494,39.0,2
352896823,339.5,2
3531791,418.5,2
373687679,3.0,2
373909896,672.5,4
3749486778,110.18,50
375443974,1047.6666666666667,3
379852504,337.1111111111111,9
381646091,528.6666666666666,3
386657073,548.25,8
391378969,336.77777777777777,9
40470576,268.5,2
4165801,626.6666666666666,3
427048373,428.47058823529414,17
4366209432,338.5,2
440944685,292.4,5
451130571,678.5,2
474412377,608.0,5
483483910,575.2857142857143,7
48424037,660.6666666666666,3
49540955,390.0,2
51534725,600.6666666666666,3
526179692,241.8,80
540729340,556.0,2
5553732,373.0,3
563433995,959.0,5
5682162,1190.5,2
57841747,266.0,2
58709764,24.5,2
59524612,158.66666666666666,36
59654139,333.2857142857143,7
59743040,1005.6666666666666,3
6216962,161.5,2
64332862,941.0,3
697132627485020160,797.6666666666666,3
69896490,69.5,2
704665939833257986,363.1,10
705304585393405952,22.0,12
705369281496657920,424.0,3
707805622461456384,138.66666666666666,3
711002053250654209,389.0,4
71580395,768.75,4
722372366085455872,1062.0,2
728283536470380544,774.6666666666666,18
750505464,52.89423076923077,520
751201438705983488,291.3636363636364,11
755199948,822.4,5
757550602180173824,327.92857142857144,42
764961509273329664,7.8,10
767579304,447.5,2
76877878,353.26666666666665,15
76962633,768.5,2
780766721976078336,725.3333333333334,3
793445890073559040,174.66666666666666,3
79484930,0.25,4
812596796,335.22222222222223,9
817702256137019393,753.3333333333334,3
81804841,647.5,2
823130089260924928,469.6363636363636,22
828755888,552.0,2
83086636,605.5,2
832822112,1103.0,2
841997879770198017,516.5,2
85876387,741.75,4
86486936,796.3,10
866678588447219713,457.0,2
87635117,524.25,4
876796076199616512,811.8333333333334,6
877504792393768960,1359.3333333333333,3
880635586008170496,338.0,2
89393999,212.0,2
903241085689905152,667.0,2
904181813546856448,1023.0,2
90521380,732.0,4
907653109496692736,557.0,2
90938310,581.0,5
915806156127211521,55.5,2
916282587940667392,671.2,5
917517036477022209,157.9,20
91805753,316.3,10
923196847589433344,627.375,8
929320740490395649,181.55555555555554,18
943474920,700.1428571428571,7
949110922903080960,392.5,2
95683958,1341.0,2
96649791,814.5,2
97616096,966.3333333333334,3
98381105,340.5,2
993865350159597569,373.5,2
