user_id,average_interval,tweet_count
1001497244,573.5,2
1014774718027653120,122.0,2
1018482587281395715,114.5,2
102217723,814.0,2
1023506289702264832,180.33333333333334,3
102381619,35.333333333333336,3
1030037343439179776,385.0,4
1031174818404610049,16.5,4
1031474076693323776,296.5,2
1034817865956745216,893.5,2
1043872669,431.5,4
1045936250857779202,163.66666666666666,3
1050238277448425472,200.0,2
1063057518627180544,572.6666666666666,3
1063780345,260.54545454545456,11
107485402,500.0,2
1075764005652844544,249.5,2
1077090288215027712,176.71428571428572,14
107739700,788.5,2
1092725985642835968,0.3333333333333333,3
109903331,410.94736842105266,19
1104620675971465217,240.00000000000003,3
1106696317265281024,119.70588235294117,17
110855079,176.5,2
111017978,101.5,4
1112298224193171456,512.6666666666666,3
1117734920049192962,84.5,2
1121376876507701250,120.84848484848484,33
1121711595418050561,650.3333333333334,3
1123384381077213184,524.75,4
1132319636681191424,158.625,8
113537117,351.44444444444446,9
1137245116245012481,284.60869565217394,46
1138467521722322944,171.14102564102564,78
114814638,637.4,5
1152302783351050240,905.0,7
1154027156697014272,36.5,2
115598617,311.0,2
1167043607041196032,379.0921052631579,76
1175263749042626560,349.1111111111111,9
1179923910462038016,216.5,2
1183449806049431553,1042.2857142857142,7
1203976716240052224,78.28125,32
1203983824872333315,41.0,11
1207198683793485824,925.0,2
121085373,792.5,2
121456141,336.0,3
1220576421749280769,298.57142857142856,7
1223536376307568640,266.0,2
122818276,580.6,5
1234789543296954369,879.0,2
1236207279701032962,149.45454545454547,22
1241026991844814849,61.370370370370374,27
1241278614659674113,106.36842105263158,19
1242173602901807104,60.45,120
1244241895397552135,48.1578947368421,38
1245060748490891265,261.0,7
1250360409330028544,310.3888888888889,18
1250798893551382529,140.13333333333333,15
1251463461084618753,46.0,34
1251470533138341890,62.5,2
1256913341991149569,60.4,10
1263788542880149504,125.5,2
1269093110362988545,1030.0,3
1280808391,763.5,2
128257962,317.0,4
128645848,737.0,2
1286980828447178752,52.107142857142854,28
1286988172769943553,103.0,5
1287195431529664515,184.0,2
1287648729256718337,49.205882352941174,34
