user_id,average_interval,tweet_count
1005510530360987648,102.5,4
1007068205674688513,737.3181818181819,22
1007491708769013760,477.0,2
1008659442865303553,887.0,2
1013730824292724736,328.3333333333333,3
1015243273621798914,950.0,4
1021413718624591872,975.5,4
102259492,448.0,2
1031015289259872256,391.73333333333335,15
1032550070623731712,212.28571428571428,7
1033969748394930176,836.0,2
1034817865956745216,759.25,4
1035136368379215872,1410.5,2
1038444298658697221,27.5,2
1044017946866020353,464.0,2
1045524721,620.0,11
1048460124862341120,160.7,10
1056881868711194626,524.6666666666666,3
1058254235375026177,528.8888888888889,18
1065865379694530560,457.6666666666667,3
106982091,651.5,2
1076411886105636865,169.5,2
1081437327883268097,818.0,2
1103655453991436294,656.75,4
1108307495523483649,322.7142857142857,7
111273006,934.0,2
1115241868407611392,507.0,3
1124537112529784832,554.5,2
1133252696083902464,328.25,4
1134726314676502528,1154.0,3
1138010053804347392,97.0,2
1138467521722322944,564.3333333333334,3
1139442488534392837,434.3333333333333,3
1144105120294006789,317.625,16
1152619676087623680,1068.0,2
1158733351676600326,364.42857142857144,7
1161269953745448960,746.6,5
1169447150670893057,661.8,5
1180470616257748993,219.0,2
1182682815491530753,863.0,3
1190796020969398272,218.5,2
1198248902819868672,75.5,2
1201073253550133250,242.5,2
1201431817313607680,569.0,20
1208338833789485056,247.0,7
1214221620299980800,747.1111111111111,9
1219207343193280512,395.0,2
1226118768255852545,10.5,2
1227585795097149440,126.33333333333333,3
1231830297253052417,577.0,2
1232057122101161986,144.33333333333334,3
1235559072885170176,469.75,4
1241261292892999681,475.5,2
1250013544965234688,130.0,2
1250844024073646080,282.5652173913044,23
1251866411464458240,483.75,4
125570360,391.72727272727275,11
125920091,696.6857142857143,35
1261562815,837.5,2
1264322904948342784,388.6666666666667,3
1268824118645780480,1571.5,2
1277288048686796800,702.5,20
1279683686548467712,891.0,2
1281927555092582400,239.5,6
128545124,437.24,50
1288449022416449536,387.8,5
129272633,1048.6666666666667,3
1293157149388894209,277.0,2
1296025390075371521,433.5,2
1298637597753843712,158.5,2
1302594949066551302,881.0,2
1303480773400354818,878.0,3
1312949816,359.6666666666667,12
1314339698572107776,1305.0,2
1315331167042723840,704.5000000000001,2
1317661436546482176,960.5,2
1319935554,207.57142857142858,7
1322687382332731392,374.5,4
132518074,501.42857142857144,7
132723793,437.61538461538464,13
1327239940506144781,12.333333333333334,3
1327546019236614151,1068.0,2
1328315590046482437,764.1428571428571,7
1334689300802236418,836.5,2
1339497980445876224,249.1290322580645,93
1340827595219193856,1082.0,4
1342456203360698368,635.5,2
1343027705395044354,494.3333333333333,3
1347933959141773313,709.4545454545455,11
1347939540938358789,392.3,10
1348083184538329091,206.0,3
1350491713651974150,740.0,4
1356506167577636865,432.1818181818182,11
1357039704298770433,377.9111111111111,45
1358100215689998338,853.75,4
1358118300451037185,344.75,4
1360619622437855233,190.16666666666666,24
136125189,15.166666666666666,12
1362773092397768707,493.6666666666667,3
1363109857948168192,217.0,2
136550514,374.0,3
1367872595249434630,0.1111111111111111,9
144011878,340.4,5
1474351716,677.2,5
150212648,716.4444444444445,9
1517349019,2.0,2
1524902676,616.8125,16
165005397,794.2,5
1682539838,464.0,2
1875135474,658.0,2
190574655,94.0,4
1923432354,714.8333333333334,12
1930287096,65.03333333333333,30
1971421916,215.41602067183462,387
197317743,244.125,8
200406959,184.5,2
204435482,543.6,10
209540652,991.0,2
209954558,240.5,2
217684309,577.3333333333334,3
226028387,928.5,2
2380691000,765.64,25
238886711,506.0,5
2522297599,557.8888888888889,18
2603242460,327.4,5
267479991,878.5,2
268107631,787.5,2
2683942460,642.9230769230769,39
2703835741,777.3333333333334,3
2712506886,471.0,5
274331049,216.8,5
274916388,852.25,4
2783320501,690.0,3
2837406390,171.0,3
2899866535,536.1666666666666,6
2938627069,365.7843137254902,102
2993172494,908.0,4
300734240,715.0,4
3087767503,443.0833333333333,60
31059447,870.5714285714286,7
313260368,1124.5,8
3171302346,446.4431818181818,88
3184113198,727.8571428571429,7
3239569429,195.8,5
3257315064,591.2,5
32893785,558.1428571428571,7
341469303,345.0,4
3498674174,16.8,5
377953317,963.6666666666666,3
400639182,558.5,6
4191022633,95.52941176470588,17
421476136,381.6666666666667,3
4235856198,988.0,2
42600055,224.16666666666666,6
446165684,1215.6666666666667,3
45590589,1199.0,2
4681607250,557.3333333333334,18
4847245662,526.0,6
4849169494,797.6666666666666,3
4881239223,111.48484848484848,132
51664262,600.0,2
52239269,350.0,5
531408009,432.27272727272725,44
540735203,238.0,2
56638835,671.5,2
56881892,187.30232558139534,43
67878970,367.14285714285717,7
705293774365130752,601.0,3
