user_id,average_interval,tweet_count
1001644807205240832,550.5,2
1007491708769013760,387.6216216216216,37
1008659442865303553,485.5,2
1011806146309472256,457.0,2
1012930859618320386,26.6,5
1013423010299011074,447.0,10
1019145299380580353,361.08196721311475,61
1019190759294001153,720.0,2
1022296137062076416,146.25,4
1023506289702264832,204.33333333333334,6
1025535659107213312,343.0,11
102915472,840.2857142857143,7
1031015289259872256,700.0,2
103154533,488.8,5
1034817865956745216,576.3333333333334,3
1038769123,345.5,6
1041505236,86.5,4
1043748906033545216,236.05555555555554,18
1048900023147057152,442.5833333333333,12
1055052406851948545,369.5,2
1060406813881884672,316.0,2
106343759,549.0,2
106375291,976.3333333333334,6
106492625,1151.0,2
1069595246600761344,1187.0,2
1071175091675791362,129.0,2
1073183847674609664,391.0,3
107603647,78.78823529411764,255
107689196,435.6,5
107739700,468.5,2
1080948250507567105,213.62857142857143,35
1084767640571109377,534.0,2
109166037,368.61538461538464,13
1091983617583067138,919.0,4
1094961930,418.6666666666667,3
109515557,113.66666666666667,3
109903331,366.25,12
1104972787,143.5,2
110929242,444.0,3
111017978,346.35714285714283,28
1121376876507701250,89.51764705882353,170
1122687330928644098,318.6666666666667,3
1138467521722322944,188.3859649122807,57
1139892220683677696,387.5,2
1144105120294006789,229.36363636363637,11
1147176025,1.5,2
114764938,656.0,2
115015914,155.2,5
1157940059162570752,852.8333333333334,12
1167043607041196032,413.14285714285717,35
1169511559149707264,165.0,2
1169564736230346752,143.83333333333334,6
1175824137559793664,481.6,5
1176890346233401345,862.5,2
1179218742355456000,119.0,3
1195875638109827072,891.5,2
1202500327057981440,90.66666666666667,3
1209503853588008960,1081.6666666666667,3
1209851218903748611,753.5,2
121134773,810.0,5
1215888978680770560,53.0,3
1220576421749280769,480.75,8
122516847,439.8,5
122556150,154.3235294117647,68
1229071693160706048,272.5,2
1236207279701032962,108.9375,16
1239783384420765698,598.5,2
1240229430556934145,402.5,2
1241026991844814849,147.1764705882353,17
1241278614659674113,175.4047619047619,42
1242081603888660481,905.5,2
1244241895397552135,0.9655172413793104,29
1247162848297402374,331.0,2
1250798893551382529,142.45454545454547,22
1251531035164041217,224.66666666666666,3
