date,tweet_users_count,tweet_count,tweet_ratio,week
2022-07-02,492,1073,2.180894308943089,Week 1
2022-07-09,797,1539,1.93099121706399,Week 2
2022-07-16,1257,2415,1.9212410501193318,Week 3
2022-07-23,1826,3573,1.9567360350492882,Week 4
2022-07-30,2294,4180,1.8221447253705318,Week 5
2022-08-06,2144,4050,1.8889925373134329,Week 6
2022-08-13,2218,4226,1.9053201082055906,Week 7
2022-08-20,2499,5097,2.039615846338535,Week 8
2022-08-27,2334,4635,1.9858611825192802,Week 9
2022-09-03,2477,4667,1.884134033104562,Week 10
2022-09-10,2616,4799,1.834480122324159,Week 11
2022-09-17,4096,7352,1.794921875,Week 12
2022-09-24,4034,7382,1.829945463559742,Week 13
2022-10-01,1412,2288,1.6203966005665722,Week 14
2022-10-08,1060,1780,1.679245283018868,Week 15
2022-10-15,708,1203,1.6991525423728813,Week 16
2022-10-22,741,1322,1.7840755735492577,Week 17
2022-10-29,665,1235,1.8571428571428572,Week 18
2022-11-05,510,990,1.9411764705882353,Week 19
2022-11-12,498,1035,2.0783132530120483,Week 20
2022-11-19,549,1024,1.8652094717668488,Week 21
2022-11-26,419,890,2.124105011933174,Week 22
2022-12-03,392,849,2.1658163265306123,Week 23
2022-12-10,603,1182,1.9601990049751243,Week 24
2022-12-17,477,917,1.9224318658280923,Week 25
2022-12-24,456,805,1.7653508771929824,Week 26
2022-12-31,720,2114,2.936111111111111,Week 27
