date,tweet_users_count,tweet_count,tweet_ratio,week
2020-10-03,852,1929,2.2640845070422535,Week 1
2020-10-10,735,1625,2.2108843537414966,Week 2
2020-10-17,816,1643,2.013480392156863,Week 3
2020-10-24,418,1065,2.547846889952153,Week 4
2020-10-31,686,1510,2.2011661807580176,Week 5
2020-11-07,749,1555,2.076101468624833,Week 6
2020-11-14,626,1551,2.477635782747604,Week 7
2020-11-21,542,1301,2.4003690036900367,Week 8
2020-11-28,501,1193,2.3812375249501,Week 9
2020-12-05,703,1551,2.206258890469417,Week 10
2020-12-12,799,1609,2.013767209011264,Week 11
2020-12-19,838,1735,2.0704057279236276,Week 12
2020-12-26,1005,2157,2.1462686567164178,Week 13
2021-01-02,414,842,2.033816425120773,Week 14
2021-01-09,484,856,1.7685950413223142,Week 15
2021-01-16,974,1634,1.677618069815195,Week 16
2021-01-23,633,1144,1.8072669826224328,Week 17
2021-01-30,1023,1777,1.737047898338221,Week 18
2021-02-06,617,999,1.619124797406807,Week 19
2021-02-13,369,684,1.853658536585366,Week 20
2021-02-20,811,1488,1.8347718865598026,Week 21
2021-02-27,766,1367,1.7845953002610966,Week 22
2021-03-06,269,581,2.159851301115242,Week 23
2021-03-13,920,1603,1.742391304347826,Week 24
2021-03-20,509,1173,2.3045186640471513,Week 25
2021-03-27,547,1099,2.0091407678244972,Week 26
2021-04-03,604,1098,1.8178807947019868,Week 27
