期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月1日 - 9月16日,木曜 22:00 - 22:30,TOKYO MX,東京都,製作参加,放送,,2021-07-01,2021-09-16
2021年7月1日 - 9月16日,木曜 23:30 - 金曜 0:00,BS日テレ,日本全域,製作参加 / BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2021-07-01,2021-09-16
2021年7月1日 - 9月16日,木曜 23:30 - 金曜 0:00,AT-X,日本全域,CS放送 / 字幕放送[27] / リピート放送あり,放送,,2021-07-01,2021-09-16
2021年7月8日 - 9月23日,木曜 1:00 - 1:30（水曜深夜）,J:COMテレビ,日本国内,CATV / 『アニおび』枠,放送,,2021-07-08,2021-09-23
2021年7月1日,木曜 22:30 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2021-07-01,
2021年7月5日,月曜 0:00 更新,,,,配信,Amazon Prime Video,2021-07-05,
2021年7月8日,木曜 0:00 更新,,,,配信,ABEMA,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,GYAO!,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,ニコニコチャンネル,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,U-NEXT,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,FOD,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,アニメ放題,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,Netflix,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,dTV,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,バンダイチャンネル,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,ひかりTV,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,Hulu,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,J:COMオンデマンド,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,milplus,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,ビデオマーケット,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,DMM.com,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,GYAO!ストア,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,COCORO VIDEO,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,HAPPY! 動画,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,TELASA,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,music.jp,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,TSUTAYA TV,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,クランクイン！ビデオ,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,Rakuten TV,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,Google Play,2021-07-08,
2021年7月8日,木曜 0:00 更新,,,,配信,ムービーフルPlus,2021-07-08,
