期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月2日 - 6月18日,土曜 0:30 - 1:00（金曜深夜）,TOKYO MX,東京都,,放送,,2022-04-02,2022-06-18
2022年4月2日 - 6月18日,土曜 0:30 - 1:00（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-04-02,2022-06-18
2022年4月2日 - 6月18日,土曜 21:00 - 21:30,AT-X,日本全域,CS放送 / 字幕放送[38] / リピート放送あり,放送,,2022-04-02,2022-06-18
2022年4月2日,土曜 0:30 - 1:00（金曜深夜）,,,,配信,ABEMA,2022-04-02,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,dアニメストア,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,Netflix,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,Amazon Prime Video,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,U-NEXT,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,アニメ放題,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,FOD,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,バンダイチャンネル,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,milplus,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,ひかりTV,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,Google Play,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,ビデオマーケット,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,music.jp,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,DMM.com,2022-04-07,
2022年4月7日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!ストア,2022-04-07,
2022年4月7日,木曜 0:00 - 0:30（水曜深夜）,,,,配信,ニコニコ生放送[39],2022-04-07,
2022年4月7日以降順次,木曜 12:00 以降順次更新,,,,配信,マンガUP!,2022-04-07,
2022年4月7日以降順次,木曜 12:00 以降順次更新,,,,配信,ふらっと動画,2022-04-07,
2022年4月7日以降順次,木曜 12:00 以降順次更新,,,,配信,HAPPY!動画,2022-04-07,
2022年4月7日以降順次,木曜 12:00 以降順次更新,,,,配信,ムービーフルPlus,2022-04-07,
