期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,バンダイチャンネル,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,hulu,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,WOWOWメンバーズオンデマンド,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,ひかりTV,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,FOD,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,TVer,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,MBS動画イズム,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,GYAO!,2020-10-06,
2020年10月6日,火曜 0:00（月曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-10-06,
2020年10月6日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,ニコニコ生放送,2020-10-06,
2021年7月10日,土曜 0:30（金曜深夜） 更新,,,,配信,ABEMA,2021-07-10,
2021年7月10日,土曜 0:30（金曜深夜） 更新,,,,配信,dアニメストア,2021-07-10,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,Netflix,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,Amazon Prime Video,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,みるプラス,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,TELASA,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,U-NEXT,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,アニメ放題,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,バンダイチャンネル,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,hulu,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,WOWOWオンデマンド,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,ひかりTV,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,FOD,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,TVer,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,MBS動画イズム,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,GYAO!,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,ニコニコ生放送,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,TSUTAYA TV,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,ビデオマーケット,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,DMM.com,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,Rakuten TV,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,PlayStation Video,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,Google Play,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,クランクイン！ビデオ,2021-07-13,
2021年7月13日,火曜 0:30（月曜深夜） 更新,,,,配信,HAPPY!動画,2021-07-13,
