期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月4日 - 12月20日,日曜 2:00 - 2:30（土曜深夜）,朝日放送テレビ（幹事局）・メ〜テレ（製作参加）をはじめとするテレビ朝日系列全24局,日本国内（一部[注 7]を除く）,『ANiMAZiNG!!!』枠,放送,,2020-10-04,2020-12-20
2020年10月4日 - 12月20日,日曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-10-04,2020-12-20
2020年10月4日,日曜 2:30（土曜深夜） 更新,,,,配信,TVer,2020-10-04,
2020年10月4日,日曜 2:30 - 3:00（土曜深夜）,,,,配信,ABEMA[20],2020-10-04,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,Amazonプライム・ビデオ,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,dアニメストア,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,FOD,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,milplus,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,TELASA,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,TSUTAYA TV,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,U-NEXT,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,あにてれ,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,アニメ放題,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,バンダイチャンネル,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ひかりTV,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ふらっと動画,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,GYAO!,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,DMM.com,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,Google Play,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,GYAO!ストア,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,music.jp,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,HAPPY!動画,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,Rakuten TV,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ビデックスJP,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ゲオTV,2020-10-07,
2020年10月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ビデオマーケット,2020-10-07,
2020年10月7日,水曜 0:00 - 0:30（火曜深夜）,,,,配信,ニコニコ生放送[21],2020-10-07,
