期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年7月6日 - 12月28日,土曜 1:25 - 1:55（金曜深夜）,毎日放送（製作参加）をはじめとするTBS系列全28局,日本国内,字幕放送 / 連動データ放送[103]『スーパーアニメイズム』枠,放送,,2019-07-06,2019-12-28
2019年7月6日,土曜 2:00 更新,,,,配信,GYAO!,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,TVer,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,MBS動画イズム,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,dアニメストア,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,dTV,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,Netflix,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,U-NEXT,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,アニメ放題,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,Amazonプライム・ビデオ,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,FOD,2019-07-06,
2019年7月6日,土曜 2:00 更新,,,,配信,ひかりTV,2019-07-06,
2019年7月6日,土曜 12:00 更新,,,,配信,Hulu,2019-07-06,
2019年7月6日,土曜 12:00 更新,,,,配信,バンダイチャンネル,2019-07-06,
2019年7月8日,月曜 12:00 更新,,,,配信,ビデオパス,2019-07-08,
2019年7月8日,月曜 12:00 更新,,,,配信,J:COMオンデマンド メガパック,2019-07-08,
2019年7月13日,土曜 2:00 更新,,,,配信,ニコニコチャンネル,2019-07-13,
2019年7月13日,土曜 2:00 更新,,,,配信,ビデオマーケット,2019-07-13,
2019年7月13日,土曜 2:00 更新,,,,配信,music.jp,2019-07-13,
2019年7月13日,土曜 2:00 更新,,,,配信,Rakuten TV,2019-07-13,
2019年7月13日,土曜 2:00 更新,,,,配信,クランクイン！ビデオ,2019-07-13,
2019年7月13日,土曜 10:00 更新,,,,配信,DMM.com,2019-07-13,
2019年7月13日,土曜 12:00 更新,,,,配信,PlayStation Video,2019-07-13,
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送 / 『アニメイズム』B1枠,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,北海道放送,北海道,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,東北放送,宮城県,『金曜アニメ』枠,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,テレビユー福島,福島県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,TBSテレビ,関東広域圏,字幕放送 / 『アニメイズム』B1枠,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,新潟放送,新潟県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,中国放送,広島県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,テレビ山口,山口県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,あいテレビ,愛媛県,字幕放送,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,RKB毎日放送,福岡県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 1:55 - 2:25（金曜深夜）,琉球放送,沖縄県,字幕放送,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 2:30 - 3:00（金曜深夜）,BS-TBS,日本全域,BS/BS4K放送 / 『アニメイズム』B1枠,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 2:52 - 3:22（金曜深夜）,宮崎放送,宮崎県,,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 2:55 - 3:25（金曜深夜）,信越放送,長野県,字幕放送,放送,,2020-07-04,2020-12-12
2020年7月4日 - 12月12日,土曜 3:25 - 3:55（金曜深夜）,大分放送,大分県,,放送,,2020-07-04,2020-12-12
2020年7月9日 - 12月17日,木曜 1:53 - 2:23（水曜深夜）,RSK山陽放送,岡山県・香川県,,放送,,2020-07-09,2020-12-17
2020年7月9日 - 10月8日2020年10月21日 - 12月16日,木曜 2:20 - 2:50（水曜深夜）水曜 1:55 - 2:25（火曜深夜）,静岡放送,静岡県,『アニメ6区』枠,放送,,2020-07-09,
2020年7月11日 - 12月12日,土曜 3:05 - 3:35（金曜深夜）,テレビ愛知,愛知県,テレビ東京系列 / 初回2話連続放送,放送,,2020-07-11,2020-12-12
2020年7月28日 - 2021年1月19日,火曜 0:58 - 1:28（月曜深夜）,IBC岩手放送,岩手県,,放送,,2020-07-28,2021-01-19
2020年8月8日 - 2021年1月23日,土曜 2:25 - 2:55（金曜深夜）,熊本放送,熊本県,,放送,,2020-08-08,2021-01-23
2020年8月23日 - 2021年2月7日,日曜 1:28 - 1:58（土曜深夜）,長崎放送,長崎県,,放送,,2020-08-23,2021-02-07
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,GYAO!,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,MBS動画イズム,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,TVer,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,dアニメストア,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,U-NEXT,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,アニメ放題,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,バンダイチャンネル,2020-07-04,
2020年7月4日,土曜 2:30（金曜深夜） 更新,,,,配信,Hulu,2020-07-04,
