期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月7日 - 3月25日,土曜 22:30 - 23:00,TOKYO MX,東京都,製作参加 / 字幕放送 / リピート放送あり,放送,,2023-01-07,2023-03-25
2023年1月8日 - 3月26日,日曜 0:00 - 0:30（土曜深夜）,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2023-01-08,2023-03-26
2023年1月8日 - 3月26日,日曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送[46] / リピート放送あり,放送,,2023-01-08,2023-03-26
2023年1月7日,土曜 22:30,,,,配信,ABEMA,2023-01-07,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,dアニメストア,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,Netflix,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,Amazon Prime Video,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,U-NEXT,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,アニメ放題,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,GYAO!,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,FOD,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,バンダイチャンネル,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ふらっと動画,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,TELASA,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,J:COMオンデマンドメガパック,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,auスマートパスプレミアム,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,milplus,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ひかりTV,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,HAPPY!動画,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ムービーフルplus,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,Hulu,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,Google Play,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ニコニコ生放送,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ニコニコチャンネル,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,ビデオマーケット,2023-01-11,
2023年1月11日,水曜 0:00（火曜深夜） 以降順次,,,,配信,DMM TV,2023-01-11,
