期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月13日 - 2021年1月5日,火曜 2:30 - 2:35（月曜深夜）,テレビ東京,関東広域圏,,放送,,2020-10-13,2021-01-05
2020年10月13日 - 2021年1月5日,火曜 21:50 - 21:55,AT-X,日本全域,CS放送 / リピート放送あり[9],放送,,2020-10-13,2021-01-05
2020年10月13日,火曜 12:00 更新,,,,配信,dアニメストア,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,U-NEXT,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,アニメ放題,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,ひかりTV,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,TELASA,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,J:COMオンデマンド,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,あにてれ,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,FOD,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,ABEMA,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,auスマートパスプレミアム,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,milplus,2020-10-13,
2020年10月13日,火曜 12:00 更新,,,,配信,Paravi,2020-10-13,
