期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月10日 - 3月28日,日曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2021-01-10,2021-03-28
2021年1月12日 - 3月30日,火曜 2:59 - 3:29（月曜深夜）,読売テレビ,近畿広域圏,『MANPA』第3部,放送,,2021-01-12,2021-03-30
2021年1月13日 - 3月31日,水曜 0:30 - 1:00（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-01-13,2021-03-31
2021年3月5日 -,金曜 23:00 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2021-03-05,
2021年1月10日,日曜 22:30 更新,,,,配信,Amazonプライム・ビデオ,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,あにてれ,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,アニメ放題,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ABEMAビデオ,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,J:COMオンデマンド,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,TELASA,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,dアニメストア,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,dTV,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,Netflix,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,バンダイチャンネル,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ひかりTV,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,Hulu,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,U-NEXT,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,GYAO!ストア,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ココロビデオ,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,TSUTAYA TV,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,DMM.com,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ニコニコチャンネル,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,HAPPY動画,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ビデオマーケット,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,milplus,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,music.jp,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,ムービーフル,2021-01-10,
2021年1月10日,日曜 22:30 更新,,,,配信,Rakuten TV,2021-01-10,
2021年1月15日,金曜 22:30 - 23:00,,,,配信,ABEMA,2021-01-15,
2021年1月15日,金曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2021-01-15,
2021年1月16日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,GYAO!,2021-01-16,
