期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月20日 - 5月11日（第1話 - 第4話）2020年6月22日 - 11月2日（第5話 - 第24話）,月曜 21:54 - 22:00,TOKYO MX,東京都,リピート放送あり,放送,,2020-04-20,2020-05-11
2020年4月20日,月曜 22:00 更新,,,,配信,Amazonプライム・ビデオ,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,dアニメストア,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,dTV,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,FOD,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,U-NEXT,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,あにてれ,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,アニメ放題,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,バンダイチャンネル,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,GYAO!,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,Rakuten TV,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,ニコニコチャンネル,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,ビデオマーケット,2020-04-20,
2020年4月21日,火曜 0:00 更新,,,,配信,ひかりTV,2020-04-21,
2020年4月21日,火曜 10:00 更新,,,,配信,VIDEX,2020-04-21,
2020年4月21日,原則火曜 19:00 更新,,,複数話連結して配信,配信,TSUTAYA TV,2020-04-21,
2020年4月22日,水曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-04-22,
2020年4月22日,水曜 0:00 更新,,,,配信,milplus,2020-04-22,
2020年4月22日,水曜 0:00 更新,,,,配信,TELASA,2020-04-22,
2020年4月23日,木曜 22:00 更新,,,,配信,ふらっと動画,2020-04-23,
2020年4月23日,木曜 22:00 更新,,,,配信,ゲオTV,2020-04-23,
2020年4月24日,金曜 12:00 更新,,,,配信,HAPPY!動画,2020-04-24,
