期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 0:55 - 1:25（木曜深夜）,フジテレビ,関東広域圏,製作参加,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 0:55 - 1:25（木曜深夜）,岩手めんこいテレビ,岩手県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 0:55 - 1:25（木曜深夜）,さくらんぼテレビ,山形県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 0:55 - 1:25（木曜深夜）,福島テレビ,福島県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 0:55 - 1:25（木曜深夜）,サガテレビ,佐賀県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:15 - 1:45（木曜深夜）,テレビ愛媛,愛媛県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:20 - 1:50（木曜深夜）,秋田テレビ,秋田県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:30 - 2:00（木曜深夜）,長野放送,長野県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:35 - 2:05（木曜深夜）,テレビ静岡,静岡県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:45 - 2:15（木曜深夜）,NST新潟総合テレビ,新潟県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:45 - 2:15（木曜深夜）,テレビ熊本,熊本県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:55 - 2:25（木曜深夜）,仙台放送,宮城県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:55 - 2:25（木曜深夜）,テレビ新広島,広島県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 1:55 - 2:25（木曜深夜）,テレビ西日本,福岡県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 2:00 - 2:30（木曜深夜）,鹿児島テレビ,鹿児島県,,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 2:10 - 2:40（木曜深夜）金曜 2:15 - 2:45（木曜深夜）,東海テレビ,中京広域圏,上段：中断時下段：再開時,放送,,2020-04-10,
2020年4月10日 - 4月17日2020年7月17日 - 9月25日,金曜 2:25 - 2:55（木曜深夜）,関西テレビ,近畿広域圏,,放送,,2020-04-10,
2020年4月14日 - 4月21日2020年7月28日 - 10月6日,火曜 1:25 - 1:55（月曜深夜）火曜 1:20 - 1:50（月曜深夜）,山陰中央テレビ,鳥取県・島根県,上段：中断時下段：再開時,放送,,2020-04-14,
2020年5月10日 -,日曜 19:30 - 20:00,アニマックス,日本全域,製作参加 / BS/CS放送[32],放送,,2020-05-10,
2020年7月19日 - 9月27日,日曜 9:30 - 10:00,福井テレビ,福井県,,放送,,2020-07-19,2020-09-27
2020年7月24日 - 10月2日,金曜 0:55 - 1:25（木曜深夜）,高知さんさんテレビ,高知県,,放送,,2020-07-24,2020-10-02
2020年9月16日 -,水曜 1:50 - 2:20（火曜深夜）,北海道文化放送,北海道,,放送,,2020-09-16,
2020年4月10日,金曜 3:00 更新,,,,配信,FOD,2020-04-10,
2020年4月10日,金曜 3:00 更新,,,,配信,dアニメストア,2020-04-10,
2020年4月12日,日曜 12:00 更新,,,,配信,GYAO!,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,ビデオマーケット,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,DMM.com,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,music.jp,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,Netflix,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,dTV,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,ひかりTV,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,J:COMオンデマンド メガパック,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,ビデオパス,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,U-NEXT,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,アニメ放題,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,Tver,2020-04-12,
2020年4月12日,日曜 12:00 更新,,,,配信,ニコニコチャンネル,2020-04-12,
2020年4月12日,日曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2020-04-12,
