期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月3日 - 12月26日,土曜 22:30 - 23:00,TOKYO MX,東京都,リピート放送あり,放送,,2020-10-03,2020-12-26
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,KBS京都,京都府,,放送,,2020-10-03,2020-12-26
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,サンテレビ,兵庫県,,放送,,2020-10-03,2020-12-26
2020年10月5日 - 12月28日,月曜 0:30 - 1:00（日曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-05,2020-12-28
2020年10月7日 - 12月30日,水曜 1:35 - 2:05（火曜深夜）,テレビ北海道,北海道,,放送,,2020-10-07,2020-12-30
2020年10月7日 - 12月30日,水曜 1:35 - 2:05（火曜深夜）,テレビ愛知,愛知県,,放送,,2020-10-07,2020-12-30
2020年10月7日 - 12月30日,水曜 1:59 - 2:29（火曜深夜）,静岡朝日テレビ,静岡県,,放送,,2020-10-07,2020-12-30
2020年10月7日 - 12月30日,水曜 2:35 - 3:05（火曜深夜）,TVQ九州放送,福岡県,,放送,,2020-10-07,2020-12-30
2020年10月3日,土曜 22:30 - 23:00,,,,配信,バンダイチャンネル,2020-10-03,
2020年10月3日,土曜 22:30 - 23:00,,,,配信,LINE LIVE,2020-10-03,
2020年10月3日,土曜 22:30 - 23:00,,,,配信,YouTube Live,2020-10-03,
2020年10月3日,土曜 22:30 - 23:00,,,,配信,ニコニコ動画,2020-10-03,
2020年10月3日,土曜 22:30 - 23:00,,,,配信,ABEMA,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,U-NEXT,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,アニメ放題,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,ひかりTV,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,TELASA,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,スマートパスプレミアム,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,Hulu,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,dアニメストア,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,ふらっと動画,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,J:COMオンデマンド,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,milplus,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,TSUTAYA TV,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,GYAO!ストア,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,Rakuten TV,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,DMM.com,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,Google Play,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,HAPPY!動画,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,ビデオマーケット,2020-10-03,
2020年10月3日,土曜 23:00 更新,,,,配信,ムービーフルplus,2020-10-03,
2022年4月2日 - 6月25日,土曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2022-04-02,2022-06-25
2022年4月2日 - 6月25日,土曜 22:00 - 22:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-04-02,2022-06-25
2022年4月2日 - 6月25日,土曜 22:30 - 23:00,サンテレビ,兵庫県,,放送,,2022-04-02,2022-06-25
2022年4月2日 - 6月25日,土曜 23:00 - 23:30,KBS京都,京都府,,放送,,2022-04-02,2022-06-25
2022年4月5日 - 6月28日,火曜 1:30 - 2:00（月曜深夜）,テレビ北海道,北海道,,放送,,2022-04-05,2022-06-28
2022年4月5日 - 6月28日,火曜 1:30 - 2:00（月曜深夜）,テレビ愛知,愛知県,,放送,,2022-04-05,2022-06-28
2022年4月5日 - 6月28日,火曜 2:00 - 2:30（月曜深夜）,TVQ九州放送,福岡県,,放送,,2022-04-05,2022-06-28
2022年4月6日 - 6月29日,水曜 1:55 - 2:25（火曜深夜）,静岡放送,静岡県,『アニメ6区』枠,放送,,2022-04-06,2022-06-29
2022年4月2日,土曜 22:00 - 22:30,,,,配信,バンダイチャンネル,2022-04-02,
2022年4月2日,土曜 22:00 - 22:30,,,,配信,LINE LIVE,2022-04-02,
2022年4月2日,土曜 22:00 - 22:30,,,,配信,YouTube Live,2022-04-02,
