期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月11日 - 6月27日,日曜 1:30 - 2:00（土曜深夜）,テレビ朝日（製作参加）をはじめとするテレビ朝日系列全24局,日本国内[注 11],字幕放送 / 『NUMAnimation』枠,放送,,2021-04-11,2021-06-27
2021年4月11日 - 6月27日,日曜 22:30 - 23:00,テレ朝チャンネル1,日本全域,CS放送 / リピート放送あり全話で副音声付き放送を実施[32],放送,,2021-04-11,2021-06-27
2021年4月14日 - 6月30日,水曜 0:30 - 1:00（火曜深夜）,BSフジ,日本全域,製作参加 / BS/BS4K放送 / 『アニメギルド』枠,放送,,2021-04-14,2021-06-30
2021年4月11日,日曜 2:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2021-04-11,
2021年4月14日,不明,,,,配信,テレ朝動画,2021-04-14,
2021年4月14日,不明,,,,配信,TELASA,2021-04-14,
2021年4月14日,不明,,,,配信,FOD,2021-04-14,
2021年4月14日,不明,,,,配信,GYAO!ストア,2021-04-14,
2021年4月14日,不明,,,,配信,Google Play,2021-04-14,
2021年4月14日,不明,,,,配信,クランクイン！ビデオ,2021-04-14,
2021年4月14日,不明,,,,配信,J:COMオンデマンド,2021-04-14,
2021年4月14日,不明,,,,配信,TSUTAYA TV,2021-04-14,
2021年4月14日,不明,,,,配信,DMM.com,2021-04-14,
2021年4月14日,不明,,,,配信,ニコニコチャンネル,2021-04-14,
2021年4月14日,不明,,,,配信,バンダイチャンネル,2021-04-14,
2021年4月14日,不明,,,,配信,ビデオマーケット,2021-04-14,
2021年4月14日,不明,,,,配信,みるプラス,2021-04-14,
2021年4月14日,不明,,,,配信,music.jp,2021-04-14,
2021年4月14日,不明,,,,配信,Rakuten TV,2021-04-14,
2021年4月18日,不明,,,,配信,ABEMAプレミアム,2021-04-18,
2021年4月18日,不明,,,,配信,dアニメストア,2021-04-18,
2021年4月18日,不明,,,,配信,Paravi,2021-04-18,
2021年4月18日,不明,,,,配信,ひかりTV,2021-04-18,
2021年4月18日,不明,,,,配信,Hulu,2021-04-18,
2021年4月18日,不明,,,,配信,U-NEXT,2021-04-18,
