期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月15日,金曜 1:00（木曜深夜） 更新,,,,配信,ひかりTV,2021-01-15,
2021年1月15日,金曜 1:00（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-01-15,
2021年1月15日,金曜 10:00 更新,,,,配信,VIDEX,2021-01-15,
2021年1月15日,金曜 12:00 更新,,,,配信,HAPPY!動画,2021-01-15,
2021年1月15日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2021-01-15,
2021年1月15日,金曜 22:00 - 22:30,,,,配信,ニコニコ生放送,2021-01-15,
2021年1月16日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,J:COMオンデマンド,2021-01-16,
2021年1月16日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,みるプラス,2021-01-16,
2021年1月16日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,TELASA,2021-01-16,
2021年1月21日,木曜 12:00 更新,,,,配信,ゲオTV,2021-01-21,
2023年7月1日 -,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2023-07-01,
2023年7月1日 -,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2023-07-01,
2023年7月1日 -,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2023-07-01,
2023年7月1日 -,土曜 23:30 - 日曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-07-01,
2023年7月2日 -,日曜 2:08 - 2:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第1部,放送,,2023-07-02,
2023年7月6日 -,木曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり[64],放送,,2023-07-06,
2023年7月1日,土曜 23:30 - 日曜 0:00,,,,配信,ABEMA,2023-07-01,
2023年7月1日,土曜 23:30 - 日曜 0:00,,,,配信,U-NEXT,2023-07-01,
2023年7月1日,土曜 23:30 - 日曜 0:00,,,,配信,アニメ放題,2023-07-01,
2023年7月5日,水曜 12:00 更新,,,,配信,dアニメストア,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,DMM TV,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,バンダイチャンネル,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,Hulu,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,FOD,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,Lemino,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,MBS動画イズム,2023-07-05,
2023年7月5日,水曜 12:00 更新,,,,配信,TVer,2023-07-05,
2023年7月6日,木曜 0:00（水曜深夜） 更新,,,,配信,マンガUP!,2023-07-06,
2023年7月6日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2023-07-06,
2023年7月6日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2023-07-06,
2023年7月6日,木曜 0:00（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2023-07-06,
2023年7月6日,木曜 0:00（水曜深夜） 更新,,,,配信,milplus,2023-07-06,
