期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月6日 - 12月22日,火曜 21:00 - 21:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-10-06,2020-12-22
2020年10月7日 - 12月23日,水曜 0:30 - 1:00（火曜深夜）,TOKYO MX,東京都,,放送,,2020-10-07,2020-12-23
2020年10月8日 - 12月24日,木曜 0:00 - 0:30（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 0:30 - 1:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 1:35 - 2:05（水曜深夜）,KBS京都,京都府,,放送,,2020-10-08,2020-12-24
2020年10月21日[13] -,水曜 2:25 - 2:55（火曜深夜）,静岡放送,静岡県,『アニメ6区』枠,放送,,2020-10-21,
2020年10月7日,水曜 0:15頃 更新,,,,配信,Amazonプライム・ビデオ,2020-10-07,
2020年10月21日,水曜 0:30 更新,,,,配信,ニコニコチャンネル,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,GYAO!ストア,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,ひかりTV,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,FOD,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,バンダイチャンネル,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,J:COMオンデマンド,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,TELASA,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,みるプラス,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,U-NEXT,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,TSUTAYA TV,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,DMM.com,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,あにてれ,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,Rakuten TV,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,DMM.com,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,ビデオマーケット,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,HAPPY!動画,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,ムービーフルplus,2020-10-21,
2020年10月21日,水曜 0:30 更新,,,,配信,クランクイン！ビデオ,2020-10-21,
