期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月1日 - 12月23日,木曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2021-07-01,2021-12-23
2021年7月1日 - 12月23日,木曜 22:30 - 23:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-07-01,2021-12-23
2021年7月1日 - 12月23日,木曜 23:00 - 23:30,AT-X,日本全域,CS放送 / 字幕放送[12] / リピート放送あり,放送,,2021-07-01,2021-12-23
2021年7月2日 - 12月24日,金曜 0:00 - 0:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2021-07-02,2021-12-24
2021年10月5日 -,火曜 1:52 - 2:22（月曜深夜）,RSK山陽放送,岡山県・香川県,,放送,,2021-10-05,
2021年10月6日 -,水曜 2:10 - 2:40（火曜深夜）,静岡放送,静岡県,『アニメ6区』枠,放送,,2021-10-06,
2021年10月7日 -,木曜 0:30 - 1:00（水曜深夜）,岐阜放送,岐阜県,,放送,,2021-10-07,
2021年10月11日 -,月曜 1:05 - 1:35（日曜深夜）,テレビ愛知,愛知県,,放送,,2021-10-11,
2021年10月29日 -,金曜 2:04 - 2:34（木曜深夜）,南海放送,愛媛県,,放送,,2021-10-29,
2021年7月1日,木曜 22:30 更新,,,,配信,バンダイチャンネル,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,dアニメストア,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,Amazon Prime Video,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,U-NEXT,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,GYAO!,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,アニメ放題,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,Hulu,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,ひかりTV,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,FOD,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,GYAO!,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,GYAO!ストア,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,Rakuten TV,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,DMM.com,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,Google Play,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,ビデオマーケット,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,ニコニコチャンネル,2021-07-01,
2021年7月1日,木曜 22:30 更新,,,,配信,music.jp,2021-07-01,
2021年7月1日以降,未定,,,,配信,dTV,2021-07-01,
2021年7月2日,金曜 0:00（木曜深夜） 更新,,,,配信,TELASA,2021-07-02,
2021年7月2日,金曜 0:00（木曜深夜） 更新,,,,配信,auスマートパスプレミアム,2021-07-02,
2021年7月2日,金曜 0:00（木曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-07-02,
2021年7月2日,金曜 0:00（木曜深夜） 更新,,,,配信,milplus,2021-07-02,
2021年7月2日,金曜 12:00 更新,,,,配信,HAPPY!動画,2021-07-02,
2021年7月2日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2021-07-02,
2021年7月15日,木曜 12:00 更新,,,,配信,ふらっと動画,2021-07-15,
