期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月5日 - 6月28日,日曜 23:30 - 月曜 0:00,TOKYO MX,東京都,,放送,,2020-04-05,2020-06-28
2020年4月5日 - 6月28日,日曜 23:30 - 月曜 0:00,サンテレビ,兵庫県,,放送,,2020-04-05,2020-06-28
2020年4月5日 - 6月28日,日曜 23:30 - 月曜 0:00,KBS京都,京都府,,放送,,2020-04-05,2020-06-28
2020年4月5日 - 6月28日,日曜 23:30 - 月曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠一部追加規制あり,放送,,2020-04-05,2020-06-28
2020年4月7日 - 6月30日,火曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-04-07,2020-06-30
2020年4月5日,日曜 23:30 - 月曜 0:00,,,,配信,ABEMA,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,Amazonプライム・ビデオ,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,dアニメストア,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,U-NEXT,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,アニメ放題,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,バンダイチャンネル,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,hulu,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,FOD,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,Netflix,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,GYAO!,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,J:COMオンデマンド,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,TELASA,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,みるプラス,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,TSUTAYA TV,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,あにてれ,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,ニコニコチャンネル,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,HAPPY!動画,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,Rakuten TV,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,VIDEX,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,ビデオマーケット,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,ゲオTV,2020-04-05,
2020年4月5日,日曜 23:30 更新,,,,配信,ムービーフルPlus,2020-04-05,
