期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月10日 - 3月28日,火曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2023-01-10,2023-03-28
2023年1月11日 - 3月29日,水曜 0:00 - 0:30（火曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2023-01-11,2023-03-29
2023年1月11日 - 3月29日,水曜 1:00 - 1:30（火曜深夜）,KBS京都,京都府,,放送,,2023-01-11,2023-03-29
2023年1月12日 - 3月30日,木曜 0:00 - 0:30（水曜深夜）,サンテレビ,兵庫県,,放送,,2023-01-12,2023-03-30
2022年1月3日,火曜 23:30 - 水曜 0:00,,,地上波1週間先行,配信,ABEMA,2022-01-03,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,Amazon Prime Video,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,dアニメストア,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,U-NEXT,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,アニメ放題,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,Hulu,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,バンダイチャンネル,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,ひかりTV,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,DMM TV,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,TELASA,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,J:COMオンデマンド,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,auスマートパスプレミアム,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,milplus,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,FOD,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,ビデオマーケット,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,Google Play,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,HAPPY!動画,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,ムービーフルPlus,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,GYAO!ストア,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,music.jp,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,ニコニコ,2022-01-10,
2022年1月10日,火曜 23:00 以降順次更新,,,,配信,GYAO!,2022-01-10,
