期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月6日 - 12月22日,水曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2021-10-06,2021-12-22
2021年10月7日 - 12月23日,木曜 0:00 - 0:30（水曜深夜）,サンテレビ,兵庫県,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 0:00 - 0:30（水曜深夜）,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:00 - 1:30（水曜深夜）,とちぎテレビ,栃木県,協力,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:00 - 1:30（水曜深夜）,群馬テレビ,群馬県,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:15 - 1:45（水曜深夜）,岡山放送,岡山県・香川県,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:30 - 2:00（水曜深夜）,テレビ愛知,愛知県,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:40 - 2:10（水曜深夜）,北海道文化放送,北海道,,放送,,2021-10-07,2021-12-23
2021年10月9日 - 12月25日,土曜 1:56 - 2:26（金曜深夜）,青森放送,青森県,,放送,,2021-10-09,2021-12-25
2021年10月9日 - 12月25日,土曜 2:55 - 3:25（金曜深夜）,信越放送,長野県,,放送,,2021-10-09,2021-12-25
2021年10月9日 - 12月25日,土曜 20:00 - 20:30,アニマックス,日本全域,BS/CS放送,放送,,2021-10-09,2021-12-25
2021年10月6日,水曜 22:30 - 23:00,,,,配信,ABEMA,2021-10-06,
2021年10月6日,水曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,Amazon Prime Video,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,dアニメストア（本店・for Prime Video・ニコニコ支店）,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,Hulu,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,ニコニコチャンネル,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,U-NEXT,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,FOD,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,アニメ放題,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,バンダイチャンネル,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,ひかりTV,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,J:COMオンデマンド,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,TELASA,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,auスマートパスプレミアム,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,みるプラス,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,AnimeFesta,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,GYAO!ストア,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,ビデオマーケット,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,music.jp,2021-10-06,
2021年10月6日,水曜 23:00 更新,,,,配信,DMM.com,2021-10-06,
