期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月14日 - 12月30日,水曜 23:05 - 23:10,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-10-14,2020-12-30
2020年10月14日,水曜 23:10 更新,,,,配信,dアニメストア,2020-10-14,
2020年10月21日,水曜 23:10 更新,,,,配信,U-NEXT,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,アニメ放題,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,ニコニコチャンネル,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,FOD,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,ひかりTV,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,ビデオマーケット,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,music.jp,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,GYAO!,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,Rakuten TV,2020-10-21,
2020年10月21日,水曜 23:10 更新,,,,配信,クランクイン！ビデオ,2020-10-21,
2020年10月21日,水曜 23:30 更新,,,,配信,バンダイチャンネル,2020-10-21,
2020年10月22日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2020-10-22,
2020年10月22日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-10-22,
2020年10月22日,木曜 0:00（水曜深夜） 更新,,,,配信,milplus,2020-10-22,
2020年10月22日,木曜 1:00（水曜深夜） 更新,,,,配信,ABEMA,2020-10-22,
2020年10月22日,木曜 12:00 更新,,,,配信,HAPPY!動画,2020-10-22,
