期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年10月3日 - 12月12日,木曜 23:30 - 金曜 0:00,TOKYO MX,東京都,,放送,,2019-10-03,2019-12-12
2019年10月3日 - 12月12日,木曜 23:30 - 金曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-10-03,2019-12-12
2019年10月4日 - 12月13日,金曜 1:30 - 2:00（木曜深夜）,KBS京都,京都府,,放送,,2019-10-04,2019-12-13
2019年10月4日 - 12月13日,金曜 1:30 - 2:00（木曜深夜）,サンテレビ,兵庫県,,放送,,2019-10-04,2019-12-13
2019年10月4日 - 12月13日,金曜 22:00 - 22:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2019-10-04,2019-12-13
2019年10月4日,金曜 18:00 更新,,,,配信,dアニメストア,2019-10-04,
2019年10月7日,月曜 12:00以降 更新,,,,配信,AbemaTV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,GYAO!,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,Amazonプライム・ビデオ,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,dTV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,FOD,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,Hulu,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,J:COMオンデマンド,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,milplus,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,アニメ放題,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,U-NEXT,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,niconico,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,バンダイチャンネル,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,ひかりTV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,Google Play,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,YouTube,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,HAPPY!動画,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,Rakuten TV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,TSUTAYA TV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,VIDEX,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,ゲオTV,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,ビデオマーケット,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,DMM.com,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,GYAO!ストア,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,あにてれ,2019-10-07,
2019年10月7日,月曜 12:00以降 更新,,,,配信,ふらっと動画,2019-10-07,
2019年10月8日,火曜 23:30 - 水曜 0:00,,,,配信,ニコニコ生放送,2019-10-08,
2019年10月10日,木曜 0:00以降 更新,,,,配信,PlayStation Video,2019-10-10,
2020年3月13日 - 3月20日,金曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2020-03-13,2020-03-20
2020年3月13日 - 3月20日,金曜 22:30 - 23:00,KBS京都,京都府,,放送,,2020-03-13,2020-03-20
2020年3月13日 - 3月20日,金曜 23:00 - 23:30,サンテレビ,兵庫県,,放送,,2020-03-13,2020-03-20
2020年3月13日 - 3月20日,金曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-03-13,2020-03-20
2020年3月21日,土曜 1:00 - 2:00（金曜深夜）,AT-X,日本全域,2話連続放送 / CS放送 / リピート放送あり,放送,,2020-03-21,
