期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年7月10日 - 9月25日,日曜 1:30 - 2:00（土曜深夜）,TOKYO MX,東京都,,放送,,2022-07-10,2022-09-25
2022年7月10日 - 9月25日,日曜 1:30 - 2:00（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-07-10,2022-09-25
2022年10月4日 -,火曜 1:55 - 2:25（月曜深夜）,北海道テレビ,北海道,,放送,,2022-10-04,
2022年10月21日 - 22日,22:00 - 翌5:30,TBSチャンネル,日本全域,CS放送,放送,,2022-10-21,
2022年7月10日,日曜 2:00（土曜深夜） 更新,,,,配信,dアニメストア,2022-07-10,
2022年7月10日,日曜 2:00（土曜深夜） 更新,,,,配信,U-NEXT,2022-07-10,
2022年7月10日,日曜 2:00（土曜深夜） 更新,,,,配信,アニメ放題,2022-07-10,
2022年7月15日,金曜 0:00 - 0:30（木曜深夜）,,,,配信,ニコニコ生放送[13],2022-07-15,
2022年7月15日以降,順次配信,,,,配信,ABEMA,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,Amazon Prime Video,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,バンダイチャンネル,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,FOD,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,GYAO!,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,Hulu,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,Paravi,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,ニコニコチャンネル,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,WOWOWオンデマンド,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,ビデオマーケット,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,クランクイン！ビデオ,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,アニメカ,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,GYAO!ストア,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,ひかりTV,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,HAPPY!動画,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,J:COMオンデマンド,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,みるプラス,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,music.jp,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,Rakuten TV,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,auスマートパスプレミアム,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,SPOOX,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,TELASA,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,YouTube,2022-07-15,
2022年7月15日以降,順次配信,,,,配信,ふらっと動画,2022-07-15,
