期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年1月9日 - 6月26日,水曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2019-01-09,2019-06-26
2019年1月10日 - 6月27日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2019-01-10,2019-06-27
2019年1月10日 - 6月27日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2019-01-10,2019-06-27
2019年1月10日 - 6月27日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2019-01-10,2019-06-27
2019年1月10日 - 6月27日,木曜 1:30 - 2:00（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-01-10,2019-06-27
2019年1月10日 - 6月27日,木曜 2:35 - 3:05（水曜深夜）,テレビ愛知,愛知県,,放送,,2019-01-10,2019-06-27
2019年1月10日 - 6月27日,木曜 2:35 - 3:05（水曜深夜）,TVQ九州放送,福岡県,,放送,,2019-01-10,2019-06-27
2019年1月9日,水曜 23:30 更新,,,,配信,ひかりTV,2019-01-09,
2019年1月14日,月曜 21:00 更新,,,,配信,dTVチャンネル ひかりTVチャンネル+,2019-01-14,
2019年1月17日,木曜 更新,,,,配信,dアニメストア,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,ニコニコ動画,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,AbemaTV,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,GYAO!,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,Rakuten TV,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,バンダイチャンネル,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,Hulu,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,U-NEXT,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,アニメ放題,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,J:COMオンデマンド,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,ビデオパス,2019-01-17,
2019年1月17日,木曜 更新,,,,配信,Amazon Prime Video,2019-01-17,
