期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月6日 - 6月22日,水曜 21:00 - 21:30,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[40] / リピート放送あり,放送,,2022-04-06,2022-06-22
2022年4月6日 - 6月22日,水曜 23:30 - 木曜 0:00,TOKYO MX,東京都,,放送,,2022-04-06,2022-06-22
2022年4月7日 - 6月23日,木曜 0:00 - 0:30（水曜深夜）,BS日テレ,日本全域,製作参加 / BS放送 / 『アニメにむちゅ〜』枠,放送,,2022-04-07,2022-06-23
2022年4月7日 - 6月23日,木曜 0:30 - 1:00（水曜深夜）,KBS京都,京都府,,放送,,2022-04-07,2022-06-23
2022年4月7日 - 6月23日,木曜 0:30 - 1:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2022-04-07,2022-06-23
2022年4月6日,水曜 22:30 更新,,,,配信,dアニメストア,2022-04-06,
2022年4月13日,水曜 0:00（火曜深夜） 更新,,,,配信,ニコニコチャンネル[41],2022-04-13,
2022年4月13日,水曜 0:00 - 0:30（火曜深夜）,,,,配信,ABEMA[42],2022-04-13,
2022年4月13日,水曜 21:30 - 22:00,,,,配信,ニコニコ生放送[41],2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,Amazon Prime Video,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,FOD,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,GYAO!,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,Hulu,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,J:COMオンデマンド,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,Netflix,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,TELASA,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,U-NEXT,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,アニメ放題,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,auスマートパスプレミアム,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,ひかりTV,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,バンダイチャンネル,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,みるプラス,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,DMM.com,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,HAPPY!動画,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,Rakuten TV,2022-04-13,
2022年4月13日以降順次,水曜 22:30 以降順次更新,,,,配信,ビデオマーケット,2022-04-13,
