期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年1月7日 - 3月24日,火曜 0:30 - 1:00（月曜深夜）,TOKYO MX,東京都,製作参加,放送,,2020-01-07,2020-03-24
2020年1月7日 - 3月24日,火曜 0:30 - 1:00（月曜深夜）,KBS京都,京都府,,放送,,2020-01-07,2020-03-24
2020年1月7日 - 3月24日,火曜 0:30 - 1:00（月曜深夜）,サンテレビ,兵庫県,,放送,,2020-01-07,2020-03-24
2020年1月7日 - 3月24日,火曜 0:30 - 1:00（月曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-01-07,2020-03-24
2020年1月12日 - 3月29日,日曜 23:30 - 月曜 0:00,アニマックス,日本全域,製作参加 / BS・CS放送 / リピート放送あり[33],放送,,2020-01-12,2020-03-29
2020年1月7日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,AbemaTV,2020-01-07,
2020年1月10日,金曜 0:30 更新,,,,配信,アニマックスオンデマンド,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,Amazonプライム・ビデオ,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,GYAO!,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,GYAO!ストア,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,QTVドーガ,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,COCOROVIDEO,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,J:COMオンデマンド,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,dアニメストア,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,DMM.com,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,てのひら動画,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,ニコニコチャンネル,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,ビデオパス,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,ビデオマーケット,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,みるプラス,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,music.jp,2020-01-10,
2020年1月10日,金曜 0:30 更新,,,,配信,Rakuten TV,2020-01-10,
2020年1月10日,金曜 12:00 更新,,,,配信,アニメ放題,2020-01-10,
2020年1月10日,金曜 12:00 更新,,,,配信,HAPPY!動画,2020-01-10,
2020年1月10日,金曜 12:00 更新,,,,配信,U-NEXT,2020-01-10,
2020年1月10日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2020-01-10,
2020年1月11日,土曜 0:30 更新,,,,配信,FOD,2020-01-11,
2020年1月12日,日曜 0:30 更新,,,,配信,dTV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,Playストア,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ひかりTV,2020-01-12,
