期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月10日 - 12月26日,日曜 1:00 - 1:30（土曜深夜）,TOKYO MX,東京都,,放送,,2021-10-10,2021-12-26
2021年10月10日 - 12月26日,日曜 1:00 - 1:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-10-10,2021-12-26
2021年10月12日 - 12月28日,火曜 23:00 - 23:30,とちぎテレビ,栃木県,,放送,,2021-10-12,2021-12-28
2021年10月15日 - 12月30日,金曜 1:50 - 2:20（木曜深夜）,北海道テレビ,北海道,最終話は放送曜日変更,放送,,2021-10-15,2021-12-30
2021年10月16日 - 2022年1月8日,土曜 22:30 - 23:00,アニマックス,日本全域,BS/CS放送,放送,,2021-10-16,2022-01-08
2021年10月17日 - 2022年1月9日,日曜 1:28 - 1:58（土曜深夜）,テレビユー福島,福島県,,放送,,2021-10-17,2022-01-09
2021年10月10日,日曜 1:00 - 1:30（土曜深夜）,,,,配信,ABEMA,2021-10-10,
2021年10月15日,金曜 1:30（木曜深夜） 更新,,,,配信,dアニメストア,2021-10-15,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,dTV,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,FOD,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,GYAO!,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,Netflix,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,U-NEXT,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメ放題,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,ビデオマーケット,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,クランクイン！ビデオ,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメカ,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,AnimeFesta,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,DMM.com,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,ひかりTV,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,HAPPY!動画,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,milplus,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,ムービーフルPlus,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,music.jp,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,Rakuten TV,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,auスマートパスプレミアム,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,TELASA,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,TSUTAYA TV,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,YouTube,2021-10-17,
2021年10月17日,日曜 0:00（土曜深夜） 更新,,,,配信,ふらっと動画,2021-10-17,
2021年10月17日,日曜 1:00 - 1:30（土曜深夜）,,,,配信,ニコニコ生放送,2021-10-17,
