期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月6日 - 12月22日,水曜 23:00 - 23:30,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[35] / リピート放送あり,放送,,2021-10-06,2021-12-22
2021年10月7日 - 12月23日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 2:35 - 3:05（水曜深夜）,テレビ愛知,愛知県,製作参加,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 23:30 - 金曜 0:00,BS日テレ,日本全域,BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2021-10-07,2021-12-23
2021年10月6日,水曜  23:30 更新,,,,配信,ABEMA,2021-10-06,
2021年10月9日,土曜  23:30 更新,,,,配信,dアニメストア,2021-10-09,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,niconico（生放送・チャンネル）,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,GYAO!,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,ひかりTV,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,FOD,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,Netflix,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,バンダイチャンネル,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,Hulu,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,TELASA,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,J:COMオンデマンド,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,みるプラス見放題プレミアム,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,アニメ放題,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,Amazon Prime Video,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,アニメカ,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,TVer,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,U-NEXT,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,Rakuten TV,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,DMM.com,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,music.jp,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,ビデオマーケット,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,HAPPY!動画,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,クランクイン！ビデオ,2021-10-13,
2021年10月13日以降順次,水曜 23:30 以降順次更新,,,,配信,ムービーフルplus,2021-10-13,
