期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月13日 - 6月29日,月曜 23:00 - 23:30,TOKYO MX,東京都,製作参加,放送,,2020-04-13,2020-06-29
2020年4月14日 - 6月30日,火曜 0:00 - 0:30（月曜深夜）,BSフジ,日本全域,製作参加 / BS放送 / 『アニメギルド』枠,放送,,2020-04-14,2020-06-30
2020年4月14日 - 6月30日,火曜 0:00 - 0:30（月曜深夜）,ファミリー劇場,日本全域,CS放送,放送,,2020-04-14,2020-06-30
2020年4月18日 - 7月4日,土曜 17:00 - 17:30,岩手めんこいテレビ,岩手県,,放送,,2020-04-18,2020-07-04
2020年5月5日 - 7月28日,火曜 1:54 - 2:21（月曜深夜）,長崎文化放送,長崎県,『あに。』枠,放送,,2020-05-05,2020-07-28
2020年4月14日,火曜 12:00 更新,,,,配信,dアニメストア,2020-04-14,
2020年4月19日,日曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,DMM.com,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,GYAO!,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,GYAO!ストア,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,Hulu,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,music.jp,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,Paravi,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,Rakuten TV,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,U-NEXT,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,あにてれ,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,アニメ放題,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,ファミリー劇場CLUB,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,ひかりTV,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,ビデオマーケット,2020-04-19,
2020年4月19日,日曜 12:00 更新,,,,配信,ミレール,2020-04-19,
2020年4月19日,日曜 21:30 - 22:00,,,,配信,ニコニコ生放送,2020-04-19,
2020年4月20日,月曜 0:00（日曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-04-20,
2020年4月20日,月曜 0:00（日曜深夜） 更新,,,,配信,TELASA,2020-04-20,
2020年4月20日,月曜 0:00（日曜深夜） 更新,,,,配信,みるプラス,2020-04-20,
2020年4月20日,日曜 2:00（日曜深夜） 更新,,,,配信,ABEMA,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,ファミ劇Neo,2020-04-20,
2020年4月20日,月曜 22:00 更新,,,,配信,ファミ劇Neoプラス,2020-04-20,
