期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月1日 - 12月24日,金曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[35] / リピート放送あり,放送,,2021-10-01,2021-12-24
2021年10月1日 - 12月24日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2021-10-01,2021-12-24
2021年10月1日 - 12月24日,金曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-10-01,2021-12-24
2021年10月2日 - 12月25日,土曜 0:00 - 0:30（金曜深夜）,KBS京都,京都府,,放送,,2021-10-02,2021-12-25
2021年10月2日 - 12月25日,土曜 0:00 - 0:30（金曜深夜）,サンテレビ,兵庫県,,放送,,2021-10-02,2021-12-25
2021年10月2日 - 12月25日,土曜 3:05 - 3:35（金曜深夜）,テレビ愛知,愛知県,製作参加,放送,,2021-10-02,2021-12-25
2021年10月1日,金曜 22:30 更新,,,,配信,dアニメストア,2021-10-01,
2021年10月8日,金曜 23:30 - 土曜 0:00,,,,配信,ニコニコ生放送[36],2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,ABEMA,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,ニコニコチャンネル,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,GYAO!,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,ひかりTV,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,FOD,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,バンダイチャンネル,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,Hulu,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,TELASA,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,J:COMオンデマンド,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,みるプラス見放題プレミアム,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,アニメ放題,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,U-NEXT,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,Amazon Prime Video,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,アニメカ,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,Rakuten TV,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,DMM.com,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,music.jp,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,ビデオマーケット,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,HAPPY!動画,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,クランクイン！ビデオ,2021-10-08,
2021年10月8日以降順次,金曜 22:30 以降順次更新,,,,配信,ムービーフルplus,2021-10-08,
