期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月13日 - 12月29日,火曜 23:00 - 23:30,TOKYO MX,東京都,製作参加 / リピート放送あり,放送,,2020-10-13,2020-12-29
2020年10月13日 - 12月29日,火曜 23:30 - 水曜 0:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2020-10-13,2020-12-29
2020年10月15日 - 12月31日,木曜 0:00 - 0:30（水曜深夜）,WOWOW,日本全域,製作参加 / BS/CS放送 / 『アニメプライム』枠 / 全話無料放送,放送,,2020-10-15,2020-12-31
2020年10月18日 - 2021年1月11日,日曜 3:08 - 3:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部 / 最終話のみ月曜 2:00 - 2:30（日曜深夜）にて放送,放送,,2020-10-18,2021-01-11
2020年10月13日,火曜 23:00 更新,,,,配信,dアニメストア,2020-10-13,
2020年10月20日,火曜 23:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,ABEMA,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,バンダイチャンネル,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,Hulu,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,TELASA,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,U-NEXT,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,アニマックスオンデマンド,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,FOD,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,dTV,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,GYAO!,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,MBS動画イズム,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,TVer,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,NTTぷらら,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,ビデオマーケット,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,Rakuten TV,2020-10-20,
2020年10月20日,火曜 23:00 更新,,,,配信,HAPPY!動画,2020-10-20,
