期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月5日 - 12月21日,月曜 1:00 - 1:15（日曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-05,2020-12-21
2020年10月5日 - 12月21日,月曜 1:20 - 1:35（日曜深夜）,TOKYO MX,東京都,,放送,,2020-10-05,2020-12-21
2020年10月5日 - 12月21日,月曜 1:35 - 1:50（日曜深夜）,ファミリー劇場,日本全域,CS放送,放送,,2020-10-05,2020-12-21
2020年10月6日 - 12月22日,火曜 1:00 - 1:15（月曜深夜）,J:テレ,日本国内,CATV / 『アニおび』枠,放送,,2020-10-06,2020-12-22
2020年10月6日,火曜 0:00 更新,,,,配信,U-NEXT,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,アニメ放題,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,ABEMA,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,dアニメストア,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,FOD,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,ひかりTV,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,dTV,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,バンダイチャンネル,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,Amazon Prime Video,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,ニコニコチャンネル,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,ビデオマーケット,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,DMM.com,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,Rakuten TV,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,Google Play,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,クランクイン！ビデオ,2020-10-06,
2020年10月6日,火曜 0:00 更新,,,,配信,HAPPY!動画,2020-10-06,
2020年10月7日,水曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-10-07,
2020年10月7日,水曜 0:00 更新,,,,配信,みるプラス,2020-10-07,
2020年10月7日,水曜 0:00 更新,,,,配信,TELASA,2020-10-07,
2020年10月7日,水曜 0:00 更新,,,,配信,auスマートパスプレミアム,2020-10-07,
2020年10月27日,火曜 0:00 更新,,,,配信,TSUTAYA TV,2020-10-27,
