期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月5日 - 12月21日,月曜 1:05 - 1:20（日曜深夜）,TOKYO MX,東京都,,放送,,2020-10-05,2020-12-21
2020年10月7日 - 12月23日,水曜 23:17 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-10-07,2020-12-23
2020年10月5日,月曜 1:05（日曜深夜） 更新,,,,配信,エタニティレーベル公式サイト（完全版）,2020-10-05,
2020年10月5日,月曜 1:05（日曜深夜） 更新,,,,配信,YouTube,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,ニコニコ動画,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,dアニメストア,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,U-NEXT,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,ビデオマーケット,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,ABEMA,2020-10-05,
2020年10月27日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2020-10-27,
2020年11月9日,月曜 12:00 更新,,,,配信,クランクイン!ビデオ,2020-11-09,
