期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月7日 - 3月25日,土曜 1:25 - 1:55（金曜深夜）,毎日放送（製作局）をはじめとするTBS系列全28局,日本国内[注 1],連動データ放送 / 『スーパーアニメイズム』枠,放送,,2023-01-07,2023-03-25
2023年1月9日 - 3月27日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2023-01-09,2023-03-27
2023年1月11日 - 3月29日,水曜 0:00 - 0:30（火曜深夜）,BS日テレ,日本全域,BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2023-01-11,2023-03-29
2023年1月7日,土曜 2:00（金曜深夜） 更新,,,,配信,DMM TV,2023-01-07,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,dアニメストア,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,ABEMA,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,U-NEXT,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,アニメ放題,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,バンダイチャンネル,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,Hulu,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,FOD,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,WOWOWオンデマンド,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,Amazon Prime Video,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,ニコニコチャンネル,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,MBS動画イズム,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,GYAO!,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,Tver,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,ビデオマーケット,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,music.jp,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,GYAO!ストア,2023-01-12,
2023年1月12日,木曜 2:00（水曜深夜） 更新,,,,配信,クランクイン！ビデオ,2023-01-12,
2023年1月12日,木曜 12:00 更新,,,,配信,HAPPY!動画,2023-01-12,
2023年1月12日,木曜 23:30 - 金曜 0:00,,,,配信,ニコニコ生放送,2023-01-12,
2023年1月13日,金曜 0:00（木曜深夜） 更新,,,,配信,TELASA,2023-01-13,
2023年1月13日,金曜 0:00（木曜深夜） 更新,,,,配信,J:COMオンデマンド,2023-01-13,
2023年1月13日,金曜 0:00（木曜深夜） 更新,,,,配信,milplus,2023-01-13,
2023年1月13日,金曜 0:00（木曜深夜） 更新,,,,配信,auスマートパスプレミアム,2023-01-13,
