期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2015年4月4日 - 9月26日,土曜 2:25 - 2:55（金曜深夜）,TBSテレビ,関東広域圏,,放送,,2015-04-04,2015-09-26
2015年4月4日 - 9月26日,土曜 2:40 - 3:10（金曜深夜）,毎日放送,近畿広域圏,製作局,放送,,2015-04-04,2015-09-26
2015年4月4日 - 9月26日,土曜 3:12 - 3:42（金曜深夜）,CBCテレビ,中京広域圏,,放送,,2015-04-04,2015-09-26
2015年4月5日 - 9月27日,日曜 0:30 - 1:00（土曜深夜）,BS-TBS,日本全域,BS放送,放送,,2015-04-05,2015-09-27
2015年4月10日 - 9月25日,金曜 22:00 - 22:30,アニマックス,日本全域,BS/CS放送 / リピート放送あり,放送,,2015-04-10,2015-09-25
2015年4月5日,日曜 12:00 更新,,,,配信,ニコニコチャンネル,2015-04-05,
2015年4月5日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2015-04-05,
2015年4月6日,月曜 0:00 - 0:30（日曜深夜）,,,,配信,ニコニコ生放送,2015-04-06,
2016年7月2日 - 9月24日,土曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2016-07-02,2016-09-24
2016年7月3日 - 9月25日,日曜 2:28 - 2:58（土曜深夜）,毎日放送,近畿広域圏,製作参加 / 『アニメシャワー』第2部,放送,,2016-07-03,2016-09-25
2016年7月4日 - 9月26日,月曜 1:30 - 2:00（日曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2016-07-04,2016-09-26
2016年7月12日 - 10月4日,火曜 22:00 - 22:30,アニマックス,日本全域,BS/CS放送 / 字幕放送 / リピート放送あり,放送,,2016-07-12,2016-10-04
2016年7月,不明,,,,配信,dTV,,
2016年7月,不明,,,,配信,dアニメストア,,
2016年7月,不明,,,,配信,J:COMオンデマンド,,
2016年7月,不明,,,,配信,ビデオパス,,
2016年7月,不明,,,,配信,ひかりTV,,
2016年7月,不明,,,,配信,ニコニコチャンネル,,
2016年7月,不明,,,,配信,TSUTAYA TV,,
