期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月5日 - 3月30日,木曜 22:30 - 23:00,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[106] / リピート放送あり,放送,,2023-01-05,2023-03-30
2023年1月5日 - 3月30日,木曜 23:30 - 金曜 0:00,TOKYO MX,東京都,,放送,,2023-01-05,2023-03-30
2023年1月5日 - 3月30日,木曜 23:30 - 金曜 0:00,BS日テレ,日本全域,製作参加 / BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2023-01-05,2023-03-30
2023年1月6日 - 3月31日,金曜 0:00 - 0:30（木曜深夜）,KBS京都,京都府,,放送,,2023-01-06,2023-03-31
2023年1月6日 - 3月31日,金曜 0:00 - 0:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2023-01-06,2023-03-31
2023年1月10日 - 4月6日,火曜 2:35 - 3:05（月曜深夜）,テレビ愛知,愛知県,最終話は放送日時変更,放送,,2023-01-10,2023-04-06
2023年1月5日,木曜 23:00,,,,配信,ABEMA,2023-01-05,
2023年1月5日,木曜 23:00,,,,配信,dアニメストア,2023-01-05,
2023年1月12日,木曜 23:00 以降順次,,,,配信,ニコニコ生放送,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,ニコニコチャンネル,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,ひかりTV,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,GYAO!,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,FOD,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,バンダイチャンネル,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,Hulu,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,TELASA,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,J:COMオンデマンド,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,milplus,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,U-NEXT,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,アニメ放題,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,Amazon Prime Video,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,DMM TV,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,Disney+,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,WOWOWオンデマンド,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,Netflix,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,Rakuten TV,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,music.jp,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,ビデオマーケット,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,HAPPY!動画,2023-01-12,
2023年1月12日,木曜 23:00 以降順次,,,,配信,クランクイン!ビデオ,2023-01-12,
