期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2017年1月21日,土曜 19:00 - 20:00,TOKYO MX,東京都,,放送,,2017-01-21,
2017年1月22日,日曜 12:00 - 13:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2017-01-22,
2017年1月30日,月曜 23:00 - 火曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2017-01-30,
2017年1月21日,土曜 19:00 - 20:00,,,,配信,AbemaTV,2017-01-21,
2017年3月14日,火曜 0:30 - 1:00（月曜深夜）,,,,配信,ニコニコ生放送,2017-03-14,
2017年4月2日 - 6月25日,日曜 0:00 - 0:30（土曜深夜）,TOKYO MX,東京都,,放送,,2017-04-02,2017-06-25
2017年4月2日 - 6月25日,日曜 0:00 - 0:30（土曜深夜）,とちぎテレビ,栃木県,,放送,,2017-04-02,2017-06-25
2017年4月2日 - 6月25日,日曜 0:00 - 0:30（土曜深夜）,群馬テレビ,群馬県,,放送,,2017-04-02,2017-06-25
2017年4月2日 - 6月25日,日曜 0:00 - 0:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2017-04-02,2017-06-25
2017年4月2日 - 6月25日,日曜 3:28 - 3:58（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第4部,放送,,2017-04-02,2017-06-25
2017年4月3日 - 6月26日,月曜 22:30 - 23:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2017-04-03,2017-06-26
2017年4月6日 - 6月29日,木曜 2:05 - 2:35（水曜深夜）,テレビ愛知,愛知県,,放送,,2017-04-06,2017-06-29
2017年4月6日 - 6月29日,木曜 2:28 - 2:58（水曜深夜）,北海道放送,北海道,,放送,,2017-04-06,2017-06-29
2017年4月6日 - 6月29日,木曜 2:30 - 3:00（水曜深夜）,RKB毎日放送,福岡県,,放送,,2017-04-06,2017-06-29
2017年4月7日 - 6月30日,金曜 1:55 - 2:25（木曜深夜）,サガテレビ,佐賀県,,放送,,2017-04-07,2017-06-30
2017年4月2日,日曜 0:00 - 0:30（土曜深夜）,,,,配信,AbemaTV,2017-04-02,
2017年4月4日,火曜 12:00 更新,,,,配信,dアニメストア,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,ひかりTV,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,ビデオパス,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,Hulu,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,ビデオマーケット,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,GYAO!,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,ニコニコチャンネル,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,アニメ放題,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,U-NEXT,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,PlayStation Video,2017-04-04,
2017年4月4日,火曜 12:00 更新,,,,配信,DMM.com,2017-04-04,
2017年4月4日,火曜 23:30 - 水曜 0:00,,,,配信,ニコニコ生放送,2017-04-04,
2019年10月5日 - 12月28日,土曜 0:00 - 0:30（金曜深夜）,TOKYO MX,東京都,,放送,,2019-10-05,2019-12-28
2019年10月5日 - 12月28日,土曜 0:00 - 0:30（金曜深夜）,とちぎテレビ,栃木県,,放送,,2019-10-05,2019-12-28
2019年10月5日 - 12月28日,土曜 0:00 - 0:30（金曜深夜）,群馬テレビ,群馬県,,放送,,2019-10-05,2019-12-28
2019年10月5日 - 12月28日,土曜 0:00 - 0:30（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-10-05,2019-12-28
2019年10月5日 - 12月28日,土曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2019-10-05,2019-12-28
2019年10月13日 - 12月29日,日曜 3:38 - 4:08（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第4部,放送,,2019-10-13,2019-12-29
2019年10月5日,土曜 0:00 - 0:30,,,,配信,AbemaTV,2019-10-05,
2019年10月7日,月曜 12:00 更新,,,,配信,dアニメストア,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,U-NEXT,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,アニメ放題,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,GYAO!,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,Hulu,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,FOD,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,ニコニコチャンネル,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,dTV,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,ひかりTV,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,ビデオマーケット,2019-10-07,
2019年10月7日,月曜 12:00 更新,,,,配信,DMM.com,2019-10-07,
