期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年7月15日,月曜 0:00 更新,,,,配信,J:COMオンデマンド,2019-07-15,
2019年7月15日,月曜 0:00 - 0:30,,,,配信,ニコニコ生放送,2019-07-15,
2019年7月18日,木曜 0:00 更新,,,,配信,ビデオマーケット,2019-07-18,
2019年7月18日,木曜 0:00 更新,,,,配信,dTV,2019-07-18,
2020年10月3日 - 12月19日,土曜 0:30 - 1:00（金曜深夜）,TOKYO MX,東京都,,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 0:30 - 1:00（金曜深夜）,KBS京都,京都府,,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 0:30 - 1:00（金曜深夜）,サンテレビ,兵庫県,,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 0:30 - 1:00（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 23:30 - 日曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-10-03,2020-12-19
2020年10月3日,土曜 0:30 - 1:00（金曜深夜）,,,,配信,ABEMA,2020-10-03,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,dアニメストア,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,Netflix,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,U-NEXT,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,アニメ放題,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,GYAO!,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,ひかりTV,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,FOD,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,ビデオマーケット,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,dTV,2020-10-05,
2020年10月5日,月曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,HAPPY動画,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,ムービーフルplus,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,TELASA,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,J:COMオンデマンド,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,auスマートパスプレミアム,2020-10-05,
2020年10月5日,月曜 12:00 更新,,,,配信,milplus,2020-10-05,
2020年10月5日,月曜 19:00 更新,,,,配信,TSUTAYA TV,2020-10-05,
2020年10月6日,火曜 21:30 - 22:00,,,,配信,ニコニコ生放送,2020-10-06,
2020年10月22日,木曜 12:00 更新,,,,配信,ふらっと動画,2020-10-22,
2022年7月23日 - 10月1日,土曜 1:05 - 1:35（金曜深夜）,TOKYO MX,東京都,,放送,,2022-07-23,2022-10-01
2022年7月23日 - 10月1日,土曜 1:30 - 2:00（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-07-23,2022-10-01
2022年7月25日 - 10月3日,月曜 22:30 - 23:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2022-07-25,2022-10-03
2022年7月21日,木曜 23:00 - 23:30,,,,配信,ABEMA,2022-07-21,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,dアニメストア,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,Netflix,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,Amazon Prime Video,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,U-NEXT,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,アニメ放題,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,GYAO!,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,FOD,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,dTV,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,Disney+,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,バンダイチャンネル,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,ふらっと動画,2022-07-27,
2022年7月27日,水曜 0:00（火曜深夜）以降 更新,,,,配信,TELASA,2022-07-27,
2023年1月7日 - 3月18日,土曜 1:05 - 1:35（金曜深夜）,TOKYO MX,東京都,,放送,,2023-01-07,2023-03-18
2023年1月7日 - 3月18日,土曜 1:30 - 2:00（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-01-07,2023-03-18
2023年1月9日 - 3月20日,月曜 22:30 - 23:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2023-01-09,2023-03-20
2022年1月5日,木曜 23:00 - 23:30,,,,配信,ABEMA,2022-01-05,
