期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月4日 - 6月27日,日曜 23:30 - 月曜 0:00,TOKYO MX,東京都,製作参加 / リピート放送あり,放送,,2021-04-04,2021-06-27
2021年4月4日 - 6月27日,日曜 23:30 - 月曜 0:00,BS日テレ,日本全域,BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2021-04-04,2021-06-27
2021年4月6日 - 6月29日,火曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2021-04-06,2021-06-29
2021年4月13日 - 7月6日,火曜 1:50 - 2:20（月曜深夜）,九州朝日放送,福岡県,,放送,,2021-04-13,2021-07-06
2021年4月4日,日曜 23:30 更新,,,,配信,dアニメストア,2021-04-04,
2021年4月9日,金曜 23:30 更新,,,,配信,Amazonプライム・ビデオ,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,ひかりTV,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,dTV,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,GYAO!,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,U-NEXT,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,アニメ放題,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,TELASA,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,J:COMオンデマンド,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,ABEMA,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,niconico,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,FOD,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,バンダイチャンネル,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,Hulu,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,Rakuten TV,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,ビデオマーケット,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,DMM動画,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,GYAO!ストア,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,MOVIEFULL Plus,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,HAPPY!動画,2021-04-09,
2021年4月9日,金曜 23:30 更新,,,,配信,クランクイン！ビデオ,2021-04-09,
