期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月6日 - 12月22日,火曜 2:00 - 2:30（月曜深夜）,テレビ東京,関東広域圏,製作参加,放送,,2020-10-06,2020-12-22
2020年10月6日 - 12月22日,火曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-10-06,2020-12-22
2020年10月8日 - 12月24日,木曜 0:30 - 1:00（水曜深夜）,BSテレ東,日本全域,BS / BS4K放送,放送,,2020-10-08,2020-12-24
2022年7月14日 -,木曜 1:30 - 2:00（水曜深夜）,テレビ北海道,北海道,,放送,,2022-07-14,
2020年10月6日,火曜 3:00（月曜深夜） 更新,,,,配信,U-NEXT,2020-10-06,
2020年10月12日,月曜 0:00（日曜深夜） 更新,,,,配信,ニコニコチャンネル[48],2020-10-12,
2020年10月12日,月曜 更新,,,,配信,あにてれ,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,dアニメストア,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Amazonプライム・ビデオ,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Netflix,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,ABEMAプレミアム,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,J:COMオンデマンド,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,TELASA,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,みるプラス,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,auスマートパスプレミアム,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,FOD,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,ひかりTV,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,バンダイチャンネル,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Hulu,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,ムービーフルplus,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Google Play,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,HAPPY!動画,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Chips!TV,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,TSUTAYA TV,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,dTV,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,Rakuten TV,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,ビデオマーケット,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,DMM.com,2020-10-12,
2020年10月12日,月曜 更新,,,,配信,GYAO!ストア,2020-10-12,
2020年10月15日,木曜 0:00 - 0:30（水曜深夜）,,,,配信,ABEMA[49],2020-10-15,
2020年10月15日,木曜 0:00 - 0:30（水曜深夜）,,,,配信,ニコニコ生放送[48],2020-10-15,
2020年10月15日,木曜 更新,,,,配信,GYAO!,2020-10-15,
2020年10月15日,木曜 更新,,,,配信,アニメ放題,2020-10-15,
